,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index
,open,high,low,close,volume,num_trds,value
2022-11-07 10:21:00-05:00,711.56,711.87,711.56,711.87,0,4,0.0
2022-11-07 10:22:00-05:00,712.06,712.57,712.06,712.44,0,4,0.0
2022-11-07 10:23:00-05:00,712.37,712.37,712.07,712.17,0,4,0.0
2022-11-07 10:24:00-05:00,711.84,712.02,711.84,712.02,0,4,0.0
2022-11-07 10:25:00-05:00,711.93,711.96,711.65,711.65,0,4,0.0
2022-11-07 10:26:00-05:00,711.65,711.65,711.31,711.31,0,4,0.0
2022-11-07 10:27:00-05:00,711.58,711.9,711.58,711.83,0,4,0.0
2022-11-07 10:28:00-05:00,711.67,711.99,711.67,711.83,0,4,0.0
2022-11-07 10:29:00-05:00,711.54,711.86,711.54,711.86,0,4,0.0
2022-11-07 10:30:00-05:00,711.99,712.26,711.95,711.95,0,4,0.0
2022-11-07 10:31:00-05:00,712.09,713.26,712.09,713.26,0,4,0.0
2022-11-07 10:32:00-05:00,713.04,713.83,713.04,713.83,0,4,0.0
2022-11-07 10:33:00-05:00,714.09,714.26,713.96,713.96,0,4,0.0
2022-11-07 10:34:00-05:00,713.2,713.31,713.07,713.07,0,4,0.0
2022-11-07 10:35:00-05:00,713.27,713.27,712.75,712.75,0,4,0.0
2022-11-07 10:36:00-05:00,711.97,712.37,711.94,712.37,0,4,0.0
2022-11-07 10:37:00-05:00,712.15,713.02,712.15,713.02,0,4,0.0
2022-11-07 10:38:00-05:00,712.97,712.97,712.75,712.75,0,4,0.0
2022-11-07 10:39:00-05:00,712.36,712.36,711.84,711.91,0,4,0.0
2022-11-07 10:40:00-05:00,711.72,711.87,711.51,711.52,0,4,0.0
2022-11-07 10:41:00-05:00,711.75,712.36,711.75,712.36,0,4,0.0
2022-11-07 10:42:00-05:00,712.34,712.34,712.21,712.26,0,4,0.0
2022-11-07 10:43:00-05:00,712.16,712.19,712.01,712.01,0,4,0.0
2022-11-07 10:44:00-05:00,711.93,711.93,711.76,711.87,0,4,0.0
2022-11-07 10:45:00-05:00,711.5,712.04,711.5,712.04,0,4,0.0
2022-11-07 10:46:00-05:00,712.09,712.47,712.09,712.47,0,4,0.0
2022-11-07 10:47:00-05:00,712.52,712.96,712.52,712.91,0,4,0.0
2022-11-07 10:48:00-05:00,712.46,712.47,712.41,712.47,0,4,0.0
2022-11-07 10:49:00-05:00,712.02,712.42,712.02,712.42,0,4,0.0
2022-11-07 10:50:00-05:00,712.43,713.03,712.43,713.03,0,4,0.0
2022-11-07 10:51:00-05:00,713.01,713.27,713.01,713.14,0,4,0.0
2022-11-07 10:52:00-05:00,713.17,713.59,713.17,713.59,0,4,0.0
2022-11-07 10:53:00-05:00,713.62,713.82,713.62,713.78,0,4,0.0
2022-11-07 10:54:00-05:00,713.98,714.38,713.98,714.31,0,4,0.0
2022-11-07 10:55:00-05:00,714.28,714.85,714.28,714.85,0,4,0.0
2022-11-07 10:56:00-05:00,714.74,715.16,714.74,715.16,0,4,0.0
2022-11-07 10:57:00-05:00,715.33,715.33,714.66,714.66,0,4,0.0
2022-11-07 10:58:00-05:00,714.52,714.52,714.2,714.33,0,4,0.0
2022-11-07 10:59:00-05:00,714.15,714.15,713.56,713.73,0,4,0.0
2022-11-07 11:00:00-05:00,714.07,714.13,714.06,714.13,0,4,0.0
2022-11-07 11:01:00-05:00,713.81,714.29,713.81,714.29,0,4,0.0
2022-11-07 11:02:00-05:00,714.32,714.82,714.32,714.82,0,4,0.0
2022-11-07 11:03:00-05:00,714.66,714.79,714.62,714.62,0,4,0.0
2022-11-07 11:04:00-05:00,714.6,714.83,714.6,714.83,0,4,0.0
2022-11-07 11:05:00-05:00,714.9,715.49,714.9,715.49,0,4,0.0
2022-11-07 11:06:00-05:00,715.37,715.73,715.37,715.73,0,4,0.0
2022-11-07 11:07:00-05:00,715.7,715.7,715.28,715.28,0,4,0.0
2022-11-07 11:08:00-05:00,715.16,715.43,715.16,715.43,0,4,0.0
2022-11-07 11:09:00-05:00,715.49,716.0,715.49,716.0,0,4,0.0
2022-11-07 11:10:00-05:00,716.07,716.07,715.65,715.65,0,4,0.0
2022-11-07 11:11:00-05:00,715.72,715.72,715.25,715.25,0,4,0.0
2022-11-07 11:12:00-05:00,715.39,715.39,715.12,715.26,0,4,0.0
2022-11-07 11:13:00-05:00,715.23,715.24,715.13,715.13,0,4,0.0
2022-11-07 11:14:00-05:00,715.13,715.24,715.13,715.24,0,4,0.0
2022-11-07 11:15:00-05:00,715.37,715.54,715.37,715.44,0,4,0.0
2022-11-07 11:16:00-05:00,715.41,715.64,715.41,715.64,0,4,0.0
2022-11-07 11:17:00-05:00,715.66,715.66,715.31,715.31,0,4,0.0
2022-11-07 11:18:00-05:00,715.41,716.14,715.41,716.14,0,4,0.0
2022-11-07 11:19:00-05:00,716.16,716.22,715.9,715.9,0,4,0.0
2022-11-07 11:20:00-05:00,715.6,715.85,715.6,715.71,0,4,0.0
2022-11-07 11:21:00-05:00,715.39,715.45,715.23,715.45,0,4,0.0
2022-11-07 11:22:00-05:00,715.59,715.88,715.59,715.83,0,4,0.0
2022-11-07 11:23:00-05:00,715.71,716.08,715.71,716.08,0,4,0.0
2022-11-07 11:24:00-05:00,715.99,715.99,715.63,715.67,0,4,0.0
2022-11-07 11:25:00-05:00,715.47,715.47,714.92,714.92,0,4,0.0
2022-11-07 11:26:00-05:00,714.92,715.02,714.78,714.78,0,4,0.0
2022-11-07 11:27:00-05:00,714.7,714.79,714.61,714.79,0,4,0.0
2022-11-07 11:28:00-05:00,715.03,715.74,715.03,715.74,0,4,0.0
2022-11-07 11:29:00-05:00,715.86,715.98,715.79,715.79,0,4,0.0
2022-11-07 11:30:00-05:00,715.91,716.16,715.91,716.06,0,4,0.0
2022-11-07 11:31:00-05:00,716.32,716.42,716.31,716.31,0,4,0.0
2022-11-07 11:32:00-05:00,716.26,716.26,715.72,715.76,0,4,0.0
2022-11-07 11:33:00-05:00,715.72,715.72,715.56,715.56,0,4,0.0
2022-11-07 11:34:00-05:00,715.43,715.47,715.36,715.43,0,4,0.0
2022-11-07 11:35:00-05:00,715.36,715.49,715.36,715.38,0,4,0.0
2022-11-07 11:36:00-05:00,715.28,715.28,715.27,715.28,0,4,0.0
2022-11-07 11:37:00-05:00,715.01,715.06,715.0,715.06,0,4,0.0
2022-11-07 11:38:00-05:00,715.04,715.49,715.04,715.49,0,4,0.0
2022-11-07 11:39:00-05:00,715.5,715.52,715.2,715.2,0,4,0.0
2022-11-07 11:40:00-05:00,715.04,715.04,713.7,713.7,0,4,0.0
2022-11-07 11:41:00-05:00,713.57,713.57,713.35,713.43,0,4,0.0
2022-11-07 11:42:00-05:00,713.34,713.48,713.34,713.41,0,4,0.0
2022-11-07 11:43:00-05:00,713.03,713.15,712.95,713.15,0,4,0.0
2022-11-07 11:44:00-05:00,713.17,713.68,713.17,713.68,0,4,0.0
2022-11-07 11:45:00-05:00,713.56,713.56,713.17,713.17,0,4,0.0
2022-11-07 11:46:00-05:00,713.09,713.09,712.78,712.78,0,4,0.0
2022-11-07 11:47:00-05:00,712.6,712.6,712.21,712.21,0,4,0.0
2022-11-07 11:48:00-05:00,712.24,712.24,711.76,711.76,0,4,0.0
2022-11-07 11:49:00-05:00,711.71,711.9,711.71,711.83,0,4,0.0
2022-11-07 11:50:00-05:00,711.82,712.33,711.82,712.33,0,4,0.0
2022-11-07 11:51:00-05:00,712.39,712.74,712.39,712.74,0,4,0.0
2022-11-07 11:52:00-05:00,712.87,713.02,712.79,712.79,0,4,0.0
2022-11-07 11:53:00-05:00,712.83,713.1,712.83,713.04,0,4,0.0
2022-11-07 11:54:00-05:00,713.09,713.12,712.96,713.12,0,4,0.0
2022-11-07 11:55:00-05:00,713.25,713.44,713.25,713.44,0,4,0.0
2022-11-07 11:56:00-05:00,713.54,713.54,713.39,713.47,0,4,0.0
2022-11-07 11:57:00-05:00,713.63,713.72,713.56,713.56,0,4,0.0
2022-11-07 11:58:00-05:00,713.54,713.6,713.44,713.44,0,4,0.0
2022-11-07 11:59:00-05:00,713.48,713.64,713.33,713.35,0,4,0.0
2022-11-07 12:00:00-05:00,713.49,713.62,712.67,712.67,0,4,0.0
2022-11-07 12:01:00-05:00,712.59,712.72,712.53,712.53,0,4,0.0
2022-11-07 12:02:00-05:00,712.55,713.05,712.55,713.05,0,4,0.0
2022-11-07 12:03:00-05:00,713.22,713.41,713.22,713.38,0,4,0.0
2022-11-07 12:04:00-05:00,713.41,713.41,713.16,713.35,0,4,0.0
2022-11-07 12:05:00-05:00,713.41,713.83,713.41,713.83,0,4,0.0
2022-11-07 12:06:00-05:00,713.91,714.29,713.91,714.29,0,4,0.0
2022-11-07 12:07:00-05:00,714.2,714.73,714.2,714.73,0,4,0.0
2022-11-07 12:08:00-05:00,715.05,715.59,715.05,715.59,0,4,0.0
2022-11-07 12:09:00-05:00,715.57,715.64,715.42,715.64,0,4,0.0
2022-11-07 12:10:00-05:00,715.58,715.75,715.58,715.75,0,4,0.0
2022-11-07 12:11:00-05:00,715.97,715.97,715.62,715.62,0,4,0.0
2022-11-07 12:12:00-05:00,715.68,715.85,715.68,715.85,0,4,0.0
2022-11-07 12:13:00-05:00,715.86,715.86,715.68,715.74,0,4,0.0
2022-11-07 12:14:00-05:00,715.71,715.77,715.63,715.63,0,4,0.0
2022-11-07 12:15:00-05:00,715.79,715.79,715.68,715.68,0,4,0.0
2022-11-07 12:16:00-05:00,715.82,715.82,715.68,715.68,0,4,0.0
2022-11-07 12:17:00-05:00,715.66,715.73,715.66,715.73,0,4,0.0
2022-11-07 12:18:00-05:00,715.88,715.88,715.51,715.51,0,4,0.0
2022-11-07 12:19:00-05:00,715.57,715.67,715.54,715.67,0,4,0.0
2022-11-07 12:20:00-05:00,715.64,715.64,715.46,715.6,0,4,0.0
2022-11-07 12:21:00-05:00,715.82,716.0,715.82,715.91,0,4,0.0
2022-11-07 12:22:00-05:00,715.63,715.63,715.19,715.19,0,4,0.0
2022-11-07 12:23:00-05:00,715.16,715.17,715.06,715.06,0,4,0.0
2022-11-07 12:24:00-05:00,715.13,715.43,715.13,715.43,0,4,0.0
2022-11-07 12:25:00-05:00,715.41,715.42,715.27,715.27,0,4,0.0
2022-11-07 12:26:00-05:00,715.3,715.3,715.12,715.14,0,4,0.0
2022-11-07 12:27:00-05:00,715.02,715.02,714.98,715.01,0,4,0.0
2022-11-07 12:28:00-05:00,715.2,715.5,715.2,715.49,0,4,0.0
2022-11-07 12:29:00-05:00,715.54,715.67,715.54,715.55,0,4,0.0
2022-11-07 12:30:00-05:00,715.54,715.54,715.38,715.38,0,4,0.0
2022-11-07 12:31:00-05:00,715.41,715.55,715.08,715.08,0,4,0.0
2022-11-07 12:32:00-05:00,715.18,715.42,715.18,715.38,0,4,0.0
2022-11-07 12:33:00-05:00,715.27,715.37,715.27,715.37,0,4,0.0
2022-11-07 12:34:00-05:00,715.22,715.22,715.01,715.01,0,4,0.0
2022-11-07 12:35:00-05:00,715.03,715.07,714.96,715.07,0,4,0.0
2022-11-07 12:36:00-05:00,715.01,715.01,714.91,714.91,0,4,0.0
2022-11-07 12:37:00-05:00,714.85,714.85,714.34,714.34,0,4,0.0
2022-11-07 12:38:00-05:00,714.26,714.31,714.17,714.17,0,4,0.0
2022-11-07 12:39:00-05:00,714.09,714.09,713.96,713.96,0,4,0.0
2022-11-07 12:40:00-05:00,713.92,713.92,713.63,713.63,0,4,0.0
2022-11-07 12:41:00-05:00,713.5,713.5,713.1,713.15,0,4,0.0
2022-11-07 12:42:00-05:00,713.29,713.48,713.29,713.48,0,4,0.0
2022-11-07 12:43:00-05:00,713.77,713.86,713.66,713.66,0,4,0.0
2022-11-07 12:44:00-05:00,713.55,713.55,713.32,713.32,0,4,0.0
2022-11-07 12:45:00-05:00,713.32,713.32,713.14,713.14,0,4,0.0
2022-11-07 12:46:00-05:00,713.08,713.39,713.08,713.39,0,4,0.0
2022-11-07 12:47:00-05:00,713.36,713.36,713.32,713.32,0,4,0.0
2022-11-07 12:48:00-05:00,713.28,713.42,713.28,713.28,0,4,0.0
2022-11-07 12:49:00-05:00,713.34,713.4,713.34,713.4,0,4,0.0
2022-11-07 12:50:00-05:00,713.25,713.25,712.69,712.69,0,4,0.0
2022-11-07 12:51:00-05:00,712.61,712.61,712.38,712.38,0,4,0.0
2022-11-07 12:52:00-05:00,712.66,712.91,712.66,712.91,0,4,0.0
2022-11-07 12:53:00-05:00,712.94,713.03,712.94,713.0,0,4,0.0
2022-11-07 12:54:00-05:00,712.95,712.95,712.61,712.61,0,4,0.0
2022-11-07 12:55:00-05:00,712.59,712.59,712.25,712.25,0,4,0.0
2022-11-07 12:56:00-05:00,712.13,712.13,712.06,712.08,0,4,0.0
2022-11-07 12:57:00-05:00,712.13,712.51,712.13,712.51,0,4,0.0
2022-11-07 12:58:00-05:00,712.51,712.66,712.51,712.66,0,4,0.0
2022-11-07 12:59:00-05:00,712.65,712.79,712.65,712.78,0,4,0.0
2022-11-07 13:00:00-05:00,712.8,713.35,712.8,713.35,0,4,0.0
2022-11-07 13:01:00-05:00,713.49,713.63,713.49,713.63,0,4,0.0
2022-11-07 13:02:00-05:00,713.78,713.97,713.78,713.83,0,4,0.0
2022-11-07 13:03:00-05:00,713.81,713.92,713.8,713.92,0,4,0.0
2022-11-07 13:04:00-05:00,713.97,713.98,713.9,713.9,0,4,0.0
2022-11-07 13:05:00-05:00,713.87,714.01,713.87,713.95,0,4,0.0
2022-11-07 13:06:00-05:00,713.77,714.09,713.77,714.09,0,4,0.0
2022-11-07 13:07:00-05:00,714.19,714.19,714.0,714.0,0,4,0.0
2022-11-07 13:08:00-05:00,714.1,714.33,714.1,714.33,0,4,0.0
2022-11-07 13:09:00-05:00,714.35,714.62,714.35,714.62,0,4,0.0
2022-11-07 13:10:00-05:00,714.5,714.5,714.2,714.2,0,4,0.0
2022-11-07 13:11:00-05:00,713.93,714.06,713.87,714.01,0,4,0.0
2022-11-07 13:12:00-05:00,714.15,714.19,714.05,714.09,0,4,0.0
2022-11-07 13:13:00-05:00,713.95,714.12,713.95,714.12,0,4,0.0
2022-11-07 13:14:00-05:00,714.22,714.33,714.18,714.18,0,4,0.0
2022-11-07 13:15:00-05:00,714.18,714.33,714.18,714.19,0,4,0.0
2022-11-07 13:16:00-05:00,714.13,714.13,714.08,714.1,0,4,0.0
2022-11-07 13:17:00-05:00,714.01,714.01,713.94,713.97,0,4,0.0
2022-11-07 13:18:00-05:00,714.07,714.15,714.07,714.11,0,4,0.0
2022-11-07 13:19:00-05:00,714.16,714.29,714.16,714.29,0,4,0.0
2022-11-07 13:20:00-05:00,714.33,714.33,713.97,713.97,0,4,0.0
2022-11-07 13:21:00-05:00,713.88,713.88,713.62,713.62,0,4,0.0
2022-11-07 13:22:00-05:00,713.71,713.89,713.71,713.89,0,4,0.0
2022-11-07 13:23:00-05:00,713.91,713.91,713.79,713.83,0,4,0.0
2022-11-07 13:24:00-05:00,713.86,713.94,713.85,713.85,0,4,0.0
2022-11-07 13:25:00-05:00,713.9,713.93,713.88,713.9,0,4,0.0
2022-11-07 13:26:00-05:00,713.98,714.07,713.45,713.45,0,4,0.0
2022-11-07 13:27:00-05:00,713.47,713.47,713.36,713.47,0,4,0.0
2022-11-07 13:28:00-05:00,713.47,713.67,713.47,713.67,0,4,0.0
2022-11-07 13:29:00-05:00,713.43,713.8,713.43,713.8,0,4,0.0
2022-11-07 13:30:00-05:00,713.76,714.03,713.76,714.03,0,4,0.0
2022-11-07 13:31:00-05:00,713.91,713.96,713.91,713.96,0,4,0.0
2022-11-07 13:32:00-05:00,713.95,713.95,713.56,713.56,0,4,0.0
2022-11-07 13:33:00-05:00,713.8,713.86,713.73,713.73,0,4,0.0
2022-11-07 13:34:00-05:00,713.72,713.72,713.54,713.54,0,4,0.0
2022-11-07 13:35:00-05:00,713.33,713.33,712.95,712.95,0,4,0.0
2022-11-07 13:36:00-05:00,712.93,712.93,712.61,712.61,0,4,0.0
2022-11-07 13:37:00-05:00,712.54,712.54,712.49,712.49,0,4,0.0
2022-11-07 13:38:00-05:00,712.45,712.69,712.45,712.69,0,4,0.0
2022-11-07 13:39:00-05:00,712.67,712.91,712.67,712.9,0,4,0.0
2022-11-07 13:40:00-05:00,712.9,712.9,712.84,712.84,0,4,0.0
2022-11-07 13:41:00-05:00,712.69,712.69,712.39,712.39,0,4,0.0
2022-11-07 13:42:00-05:00,712.44,712.74,712.44,712.74,0,4,0.0
2022-11-07 13:43:00-05:00,712.75,712.96,712.75,712.93,0,4,0.0
2022-11-07 13:44:00-05:00,713.04,713.2,713.04,713.2,0,4,0.0
2022-11-07 13:45:00-05:00,713.28,713.28,713.12,713.18,0,4,0.0
2022-11-07 13:46:00-05:00,713.45,713.6,713.41,713.6,0,4,0.0
2022-11-07 13:47:00-05:00,713.64,713.72,713.64,713.72,0,4,0.0
2022-11-07 13:48:00-05:00,713.57,713.57,713.13,713.13,0,4,0.0
2022-11-07 13:49:00-05:00,712.99,712.99,712.9,712.9,0,4,0.0
2022-11-07 13:50:00-05:00,712.84,712.9,712.73,712.9,0,4,0.0
2022-11-07 13:51:00-05:00,712.86,712.86,712.76,712.76,0,4,0.0
2022-11-07 13:52:00-05:00,712.62,712.63,712.4,712.4,0,4,0.0
2022-11-07 13:53:00-05:00,712.44,712.52,712.44,712.52,0,4,0.0
2022-11-07 13:54:00-05:00,712.58,712.58,712.41,712.57,0,4,0.0
2022-11-07 13:55:00-05:00,712.66,712.75,712.66,712.72,0,4,0.0
2022-11-07 13:56:00-05:00,712.77,712.88,712.77,712.88,0,4,0.0
2022-11-07 13:57:00-05:00,713.01,713.01,712.77,712.77,0,4,0.0
2022-11-07 13:58:00-05:00,712.86,713.03,712.86,713.01,0,4,0.0
2022-11-07 13:59:00-05:00,713.18,713.18,713.01,713.01,0,4,0.0
2022-11-07 14:00:00-05:00,713.29,713.8,713.29,713.8,0,4,0.0
2022-11-07 14:01:00-05:00,713.83,714.01,713.83,714.01,0,4,0.0
2022-11-07 14:02:00-05:00,713.98,713.99,713.87,713.87,0,4,0.0
2022-11-07 14:03:00-05:00,713.93,713.93,713.72,713.74,0,4,0.0
2022-11-07 14:04:00-05:00,713.53,713.53,713.41,713.48,0,4,0.0
2022-11-07 14:05:00-05:00,713.42,713.42,713.2,713.2,0,4,0.0
2022-11-07 14:06:00-05:00,713.14,713.35,713.14,713.35,0,4,0.0
2022-11-07 14:07:00-05:00,713.3,713.33,713.1,713.1,0,4,0.0
2022-11-07 14:08:00-05:00,713.12,713.13,713.07,713.13,0,4,0.0
2022-11-07 14:09:00-05:00,713.19,713.48,713.15,713.48,0,4,0.0
2022-11-07 14:10:00-05:00,713.63,713.7,713.63,713.7,0,4,0.0
2022-11-07 14:11:00-05:00,713.69,713.88,713.69,713.72,0,4,0.0
2022-11-07 14:12:00-05:00,713.63,713.81,713.63,713.81,0,4,0.0
2022-11-07 14:13:00-05:00,713.99,714.28,713.99,714.28,0,4,0.0
2022-11-07 14:14:00-05:00,714.26,714.4,714.25,714.4,0,4,0.0
2022-11-07 14:15:00-05:00,714.72,714.72,714.56,714.56,0,4,0.0
2022-11-07 14:16:00-05:00,714.49,714.49,714.2,714.2,0,4,0.0
2022-11-07 14:17:00-05:00,714.26,714.26,714.14,714.25,0,4,0.0
2022-11-07 14:18:00-05:00,714.39,714.52,714.39,714.52,0,4,0.0
2022-11-07 14:19:00-05:00,714.48,714.48,714.34,714.34,0,4,0.0
2022-11-07 14:20:00-05:00,714.08,714.28,714.08,714.26,0,4,0.0
2022-11-07 14:21:00-05:00,714.24,714.63,714.24,714.63,0,4,0.0
2022-11-07 14:22:00-05:00,714.68,715.09,714.68,715.09,0,4,0.0
2022-11-07 14:23:00-05:00,715.03,715.19,715.03,715.16,0,4,0.0
2022-11-07 14:24:00-05:00,715.13,715.27,715.13,715.15,0,4,0.0
2022-11-07 14:25:00-05:00,714.95,715.01,714.66,714.66,0,4,0.0
2022-11-07 14:26:00-05:00,714.5,714.6,714.5,714.6,0,4,0.0
2022-11-07 14:27:00-05:00,714.71,714.98,714.71,714.98,0,4,0.0
2022-11-07 14:28:00-05:00,714.95,715.0,714.95,715.0,0,4,0.0
2022-11-07 14:29:00-05:00,715.04,715.04,714.78,714.78,0,4,0.0
2022-11-07 14:30:00-05:00,714.98,714.98,714.66,714.79,0,4,0.0
2022-11-07 14:31:00-05:00,714.99,715.01,714.97,715.01,0,4,0.0
2022-11-07 14:32:00-05:00,715.08,715.22,715.08,715.22,0,4,0.0
2022-11-07 14:33:00-05:00,715.27,715.27,715.07,715.07,0,4,0.0
2022-11-07 14:34:00-05:00,715.09,715.1,715.01,715.01,0,4,0.0
2022-11-07 14:35:00-05:00,714.93,715.1,714.93,715.1,0,4,0.0
2022-11-07 14:36:00-05:00,715.12,715.12,715.05,715.09,0,4,0.0
2022-11-07 14:37:00-05:00,715.07,715.14,715.07,715.14,0,4,0.0
2022-11-07 14:38:00-05:00,715.17,715.17,714.8,714.8,0,4,0.0
2022-11-07 14:39:00-05:00,714.86,714.87,714.81,714.81,0,4,0.0
2022-11-07 14:40:00-05:00,714.72,714.72,714.6,714.6,0,4,0.0
2022-11-07 14:41:00-05:00,714.61,714.61,714.12,714.12,0,4,0.0
2022-11-07 14:42:00-05:00,714.13,714.13,713.97,714.03,0,4,0.0
2022-11-07 14:43:00-05:00,714.05,714.13,714.01,714.13,0,4,0.0
2022-11-07 14:44:00-05:00,714.21,714.43,714.21,714.41,0,4,0.0
2022-11-07 14:45:00-05:00,714.4,714.52,714.4,714.52,0,4,0.0
2022-11-07 14:46:00-05:00,714.53,714.64,714.52,714.64,0,4,0.0
2022-11-07 14:47:00-05:00,714.72,714.72,714.56,714.56,0,4,0.0
2022-11-07 14:48:00-05:00,714.53,714.53,714.4,714.4,0,4,0.0
2022-11-07 14:49:00-05:00,714.41,714.45,714.36,714.36,0,4,0.0
2022-11-07 14:50:00-05:00,714.22,714.22,713.91,713.91,0,4,0.0
2022-11-07 14:51:00-05:00,713.88,713.88,713.83,713.86,0,4,0.0
2022-11-07 14:52:00-05:00,713.86,713.91,713.86,713.9,0,4,0.0
2022-11-07 14:53:00-05:00,714.01,714.08,714.01,714.07,0,4,0.0
2022-11-07 14:54:00-05:00,714.16,714.16,713.89,713.89,0,4,0.0
2022-11-07 14:55:00-05:00,713.82,713.82,713.36,713.36,0,4,0.0
2022-11-07 14:56:00-05:00,713.41,713.45,713.36,713.36,0,4,0.0
2022-11-07 14:57:00-05:00,713.46,713.55,713.46,713.55,0,4,0.0
2022-11-07 14:58:00-05:00,713.53,713.53,713.35,713.35,0,4,0.0
2022-11-07 14:59:00-05:00,713.3,713.39,713.25,713.39,0,4,0.0
2022-11-07 15:00:00-05:00,713.7,713.71,713.65,713.71,0,4,0.0
2022-11-07 15:01:00-05:00,713.76,713.76,713.66,713.68,0,4,0.0
2022-11-07 15:02:00-05:00,713.89,713.89,713.73,713.75,0,4,0.0
2022-11-07 15:03:00-05:00,713.73,713.88,713.73,713.81,0,4,0.0
2022-11-07 15:04:00-05:00,713.82,714.13,713.82,714.07,0,4,0.0
2022-11-07 15:05:00-05:00,714.07,714.13,714.06,714.13,0,4,0.0
2022-11-07 15:06:00-05:00,714.08,714.08,713.68,713.68,0,4,0.0
2022-11-07 15:07:00-05:00,713.78,713.84,713.7,713.7,0,4,0.0
2022-11-07 15:08:00-05:00,713.72,713.79,713.72,713.79,0,4,0.0
2022-11-07 15:09:00-05:00,713.85,714.29,713.85,714.29,0,4,0.0
2022-11-07 15:10:00-05:00,713.93,714.13,713.91,714.13,0,4,0.0
2022-11-07 15:11:00-05:00,714.06,714.2,714.04,714.04,0,4,0.0
2022-11-07 15:12:00-05:00,713.97,714.04,713.93,713.99,0,4,0.0
2022-11-07 15:13:00-05:00,714.1,714.34,714.1,714.34,0,4,0.0
2022-11-07 15:14:00-05:00,714.53,714.64,714.53,714.55,0,4,0.0
2022-11-07 15:15:00-05:00,714.71,714.86,714.63,714.63,0,4,0.0
2022-11-07 15:16:00-05:00,714.75,714.82,714.75,714.82,0,4,0.0
2022-11-07 15:17:00-05:00,714.82,714.91,714.81,714.91,0,4,0.0
2022-11-07 15:18:00-05:00,714.85,715.06,714.85,714.96,0,4,0.0
2022-11-07 15:19:00-05:00,714.96,714.97,714.64,714.64,0,4,0.0
2022-11-07 15:20:00-05:00,714.67,714.67,714.28,714.28,0,4,0.0
2022-11-07 15:21:00-05:00,714.29,714.45,714.25,714.45,0,4,0.0
2022-11-07 15:22:00-05:00,714.59,714.59,714.2,714.2,0,4,0.0
2022-11-07 15:23:00-05:00,714.37,714.65,714.37,714.65,0,4,0.0
2022-11-07 15:24:00-05:00,714.75,714.86,714.75,714.86,0,4,0.0
2022-11-07 15:25:00-05:00,714.86,714.91,714.56,714.64,0,4,0.0
2022-11-07 15:26:00-05:00,714.65,714.7,714.57,714.7,0,4,0.0
2022-11-07 15:27:00-05:00,714.56,714.64,714.56,714.64,0,4,0.0
2022-11-07 15:28:00-05:00,714.69,714.69,714.65,714.65,0,4,0.0
2022-11-07 15:29:00-05:00,714.56,714.79,714.56,714.79,0,4,0.0
2022-11-07 15:30:00-05:00,714.76,714.81,714.71,714.71,0,4,0.0
2022-11-07 15:31:00-05:00,714.8,714.8,714.65,714.73,0,4,0.0
2022-11-07 15:32:00-05:00,714.86,714.89,714.14,714.14,0,4,0.0
2022-11-07 15:33:00-05:00,714.28,714.37,714.17,714.17,0,4,0.0
2022-11-07 15:34:00-05:00,714.39,714.41,714.32,714.32,0,4,0.0
2022-11-07 15:35:00-05:00,714.3,714.4,714.2,714.2,0,4,0.0
2022-11-07 15:36:00-05:00,714.11,714.18,714.11,714.18,0,4,0.0
2022-11-07 15:37:00-05:00,714.06,714.06,713.45,713.45,0,4,0.0
2022-11-07 15:38:00-05:00,713.33,713.53,713.33,713.53,0,4,0.0
2022-11-07 15:39:00-05:00,713.35,713.38,713.24,713.37,0,4,0.0
2022-11-07 15:40:00-05:00,713.3,713.5,713.3,713.5,0,4,0.0
2022-11-07 15:41:00-05:00,713.56,713.56,713.34,713.43,0,4,0.0
2022-11-07 15:42:00-05:00,713.25,713.54,713.25,713.54,0,4,0.0
2022-11-07 15:43:00-05:00,713.61,713.69,713.41,713.41,0,4,0.0
2022-11-07 15:44:00-05:00,713.36,713.36,713.26,713.26,0,4,0.0
2022-11-07 15:45:00-05:00,713.2,713.48,713.2,713.48,0,4,0.0
2022-11-07 15:46:00-05:00,713.3,713.47,713.3,713.36,0,4,0.0
2022-11-07 15:47:00-05:00,713.22,713.47,713.22,713.47,0,4,0.0
2022-11-07 15:48:00-05:00,713.36,713.36,713.16,713.34,0,4,0.0
2022-11-07 15:49:00-05:00,713.63,714.18,713.61,714.18,0,4,0.0
2022-11-07 15:50:00-05:00,714.06,714.68,714.06,714.68,0,4,0.0
2022-11-07 15:51:00-05:00,714.12,714.3,714.12,714.3,0,4,0.0
2022-11-07 15:52:00-05:00,714.52,714.75,714.52,714.62,0,4,0.0
2022-11-07 15:53:00-05:00,714.46,714.72,714.46,714.64,0,4,0.0
2022-11-07 15:54:00-05:00,714.56,714.69,714.56,714.62,0,4,0.0
2022-11-07 15:55:00-05:00,714.1,714.49,714.08,714.24,0,4,0.0
2022-11-07 15:56:00-05:00,713.78,713.83,713.62,713.62,0,4,0.0
2022-11-07 15:57:00-05:00,713.99,714.11,713.95,714.11,0,4,0.0
2022-11-07 15:58:00-05:00,714.1,714.3,714.1,714.3,0,4,0.0
2022-11-07 15:59:00-05:00,714.01,714.32,713.96,714.32,0,4,0.0
