,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index
,open,high,low,close,volume,num_trds,value
2023-01-19 09:42:00-05:00,169.0,169.0,168.95,168.95,0,3,0.0
2023-01-19 09:43:00-05:00,168.76,168.99,168.76,168.85,0,4,0.0
2023-01-19 09:44:00-05:00,168.76,168.76,168.45,168.45,0,4,0.0
2023-01-19 09:45:00-05:00,168.36,168.42,168.27,168.37,0,4,0.0
2023-01-19 09:46:00-05:00,168.36,168.36,168.18,168.18,0,4,0.0
2023-01-19 09:47:00-05:00,168.13,168.18,168.09,168.18,0,4,0.0
2023-01-19 09:48:00-05:00,168.18,168.18,168.03,168.06,0,4,0.0
2023-01-19 09:49:00-05:00,168.02,168.02,167.93,168.0,0,5,0.0
2023-01-19 09:50:00-05:00,167.98,167.98,167.96,167.96,0,3,0.0
2023-01-19 09:51:00-05:00,167.96,167.96,167.88,167.88,0,4,0.0
2023-01-19 09:52:00-05:00,167.86,167.86,167.79,167.8,0,5,0.0
2023-01-19 09:53:00-05:00,167.91,167.91,167.72,167.72,0,3,0.0
2023-01-19 09:54:00-05:00,167.81,167.91,167.8,167.91,0,4,0.0
2023-01-19 09:55:00-05:00,167.89,167.95,167.8,167.95,0,4,0.0
2023-01-19 09:56:00-05:00,167.94,167.96,167.94,167.94,0,4,0.0
2023-01-19 09:57:00-05:00,168.0,168.28,168.0,168.28,0,4,0.0
2023-01-19 09:58:00-05:00,168.37,168.42,168.36,168.36,0,4,0.0
2023-01-19 09:59:00-05:00,168.3,168.39,168.29,168.39,0,4,0.0
2023-01-19 10:00:00-05:00,168.19,168.19,167.98,167.98,0,4,0.0
2023-01-19 10:01:00-05:00,167.99,168.13,167.99,168.13,0,4,0.0
2023-01-19 10:02:00-05:00,168.11,168.24,168.11,168.24,0,4,0.0
