,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index
,open,high,low,close,volume,num_trds,value
2022-08-22 14:40:00-04:00,2518.13,2518.13,2517.56,2517.65,0,4,0.0
2022-08-22 14:41:00-04:00,2517.79,2517.9,2517.45,2517.5,0,4,0.0
2022-08-22 14:42:00-04:00,2517.66,2517.89,2517.62,2517.62,0,4,0.0
2022-08-22 14:43:00-04:00,2517.3,2517.3,2516.44,2516.44,0,4,0.0
2022-08-22 14:44:00-04:00,2516.58,2516.58,2516.22,2516.22,0,4,0.0
2022-08-22 14:45:00-04:00,2516.55,2516.71,2516.32,2516.32,0,4,0.0
2022-08-22 14:46:00-04:00,2516.32,2516.78,2516.32,2516.6,0,4,0.0
2022-08-22 14:47:00-04:00,2516.43,2517.07,2516.43,2516.62,0,4,0.0
2022-08-22 14:48:00-04:00,2516.76,2516.82,2516.35,2516.35,0,4,0.0
2022-08-22 14:49:00-04:00,2516.09,2516.15,2516.08,2516.15,0,4,0.0
2022-08-22 14:50:00-04:00,2516.06,2517.08,2516.06,2517.08,0,4,0.0
2022-08-22 14:51:00-04:00,2517.48,2517.72,2517.08,2517.08,0,4,0.0
2022-08-22 14:52:00-04:00,2516.65,2516.65,2516.12,2516.23,0,4,0.0
2022-08-22 14:53:00-04:00,2516.1,2516.14,2515.68,2515.68,0,4,0.0
2022-08-22 14:54:00-04:00,2515.83,2515.83,2515.73,2515.79,0,4,0.0
2022-08-22 14:55:00-04:00,2515.52,2515.52,2515.09,2515.09,0,4,0.0
2022-08-22 14:56:00-04:00,2515.37,2515.37,2514.76,2514.76,0,4,0.0
2022-08-22 14:57:00-04:00,2514.68,2515.16,2514.68,2515.16,0,4,0.0
2022-08-22 14:58:00-04:00,2515.83,2516.17,2515.83,2516.17,0,4,0.0
2022-08-22 14:59:00-04:00,2516.32,2517.36,2516.32,2517.26,0,4,0.0
2022-08-22 15:00:00-04:00,2517.6,2518.06,2517.6,2517.85,0,4,0.0
2022-08-22 15:01:00-04:00,2518.23,2518.85,2518.23,2518.85,0,4,0.0
2022-08-22 15:02:00-04:00,2519.49,2519.72,2519.42,2519.72,0,4,0.0
2022-08-22 15:03:00-04:00,2519.79,2519.79,2519.39,2519.39,0,4,0.0
2022-08-22 15:04:00-04:00,2519.03,2519.03,2518.67,2518.67,0,4,0.0
2022-08-22 15:05:00-04:00,2518.22,2518.92,2517.94,2518.92,0,4,0.0
2022-08-22 15:06:00-04:00,2518.92,2519.7,2518.92,2519.7,0,4,0.0
2022-08-22 15:07:00-04:00,2519.6,2519.95,2519.6,2519.64,0,4,0.0
2022-08-22 15:08:00-04:00,2519.48,2519.48,2519.05,2519.05,0,4,0.0
2022-08-22 15:09:00-04:00,2519.56,2519.57,2519.23,2519.57,0,4,0.0
2022-08-22 15:10:00-04:00,2520.0,2520.53,2520.0,2520.52,0,4,0.0
2022-08-22 15:11:00-04:00,2521.17,2522.09,2521.17,2522.09,0,4,0.0
2022-08-22 15:12:00-04:00,2521.24,2521.24,2520.44,2520.88,0,4,0.0
2022-08-22 15:13:00-04:00,2520.79,2520.79,2520.42,2520.42,0,4,0.0
2022-08-22 15:14:00-04:00,2520.28,2521.0,2520.28,2521.0,0,4,0.0
2022-08-22 15:15:00-04:00,2522.01,2522.39,2522.01,2522.39,0,4,0.0
2022-08-22 15:16:00-04:00,2521.8,2521.8,2520.63,2520.63,0,4,0.0
2022-08-22 15:17:00-04:00,2520.43,2520.43,2520.05,2520.35,0,4,0.0
2022-08-22 15:18:00-04:00,2520.3,2520.44,2520.08,2520.44,0,4,0.0
2022-08-22 15:19:00-04:00,2520.39,2520.39,2519.06,2519.06,0,4,0.0
2022-08-22 15:20:00-04:00,2519.31,2519.31,2518.94,2519.31,0,4,0.0
2022-08-22 15:21:00-04:00,2519.38,2519.38,2519.01,2519.1,0,4,0.0
2022-08-22 15:22:00-04:00,2520.03,2520.03,2519.29,2519.77,0,4,0.0
2022-08-22 15:23:00-04:00,2520.29,2520.61,2520.11,2520.61,0,4,0.0
2022-08-22 15:24:00-04:00,2520.33,2520.82,2520.3,2520.79,0,4,0.0
2022-08-22 15:25:00-04:00,2521.46,2521.46,2520.98,2521.38,0,4,0.0
2022-08-22 15:26:00-04:00,2521.13,2521.13,2520.25,2520.26,0,4,0.0
2022-08-22 15:27:00-04:00,2520.04,2520.04,2519.51,2519.51,0,4,0.0
2022-08-22 15:28:00-04:00,2519.23,2519.5,2519.23,2519.33,0,4,0.0
2022-08-22 15:29:00-04:00,2519.02,2519.02,2518.39,2518.39,0,4,0.0
2022-08-22 15:30:00-04:00,2518.58,2518.82,2518.5,2518.79,0,4,0.0
2022-08-22 15:31:00-04:00,2519.05,2519.05,2517.37,2517.37,0,4,0.0
2022-08-22 15:32:00-04:00,2516.98,2516.98,2515.95,2515.95,0,4,0.0
2022-08-22 15:33:00-04:00,2515.87,2515.87,2515.15,2515.56,0,4,0.0
2022-08-22 15:34:00-04:00,2515.7,2515.7,2515.33,2515.5,0,4,0.0
2022-08-22 15:35:00-04:00,2515.78,2517.92,2515.78,2517.92,0,4,0.0
2022-08-22 15:36:00-04:00,2518.31,2518.49,2517.98,2518.49,0,4,0.0
2022-08-22 15:37:00-04:00,2518.35,2518.82,2518.04,2518.7,0,4,0.0
2022-08-22 15:38:00-04:00,2518.99,2518.99,2518.03,2518.03,0,4,0.0
2022-08-22 15:39:00-04:00,2518.11,2518.69,2518.11,2518.66,0,4,0.0
2022-08-22 15:40:00-04:00,2518.1,2518.1,2517.53,2517.53,0,4,0.0
2022-08-22 15:41:00-04:00,2516.97,2517.13,2515.87,2515.87,0,4,0.0
2022-08-22 15:42:00-04:00,2515.93,2515.93,2514.56,2514.56,0,4,0.0
2022-08-22 15:43:00-04:00,2514.33,2514.63,2514.12,2514.12,0,4,0.0
2022-08-22 15:44:00-04:00,2514.39,2514.39,2512.15,2512.15,0,4,0.0
2022-08-22 15:45:00-04:00,2512.28,2512.7,2512.11,2512.11,0,4,0.0
2022-08-22 15:46:00-04:00,2512.42,2513.25,2512.38,2512.93,0,4,0.0
2022-08-22 15:47:00-04:00,2513.17,2513.17,2512.81,2512.81,0,4,0.0
2022-08-22 15:48:00-04:00,2513.22,2514.08,2513.22,2513.46,0,4,0.0
2022-08-22 15:49:00-04:00,2513.86,2515.05,2513.86,2515.05,0,4,0.0
2022-08-22 15:50:00-04:00,2516.05,2517.84,2516.05,2517.84,0,4,0.0
2022-08-22 15:51:00-04:00,2517.66,2519.0,2517.66,2519.0,0,4,0.0
2022-08-22 15:52:00-04:00,2519.66,2519.75,2518.15,2518.15,0,4,0.0
2022-08-22 15:53:00-04:00,2517.94,2518.39,2517.33,2518.39,0,4,0.0
2022-08-22 15:54:00-04:00,2518.81,2518.81,2516.69,2516.69,0,4,0.0
2022-08-22 15:55:00-04:00,2518.01,2518.18,2517.68,2517.68,0,4,0.0
2022-08-22 15:56:00-04:00,2516.89,2517.03,2516.11,2516.11,0,4,0.0
2022-08-22 15:57:00-04:00,2515.61,2517.27,2515.61,2517.27,0,4,0.0
2022-08-22 15:58:00-04:00,2516.72,2516.78,2515.81,2515.81,0,4,0.0
2022-08-22 15:59:00-04:00,2515.66,2517.99,2515.36,2517.99,0,4,0.0
2022-08-23 09:31:00-04:00,2517.74,2518.04,2516.56,2517.85,0,4,0.0
2022-08-23 09:32:00-04:00,2519.09,2521.61,2519.09,2521.61,0,4,0.0
2022-08-23 09:33:00-04:00,2521.71,2522.05,2521.66,2522.05,0,4,0.0
2022-08-23 09:34:00-04:00,2522.33,2522.33,2521.36,2522.2,0,4,0.0
2022-08-23 09:35:00-04:00,2521.29,2523.96,2521.07,2523.96,0,4,0.0
2022-08-23 09:36:00-04:00,2523.34,2523.34,2522.58,2522.58,0,4,0.0
2022-08-23 09:37:00-04:00,2522.31,2522.31,2520.52,2520.52,0,4,0.0
2022-08-23 09:38:00-04:00,2520.1,2520.1,2518.75,2518.75,0,4,0.0
2022-08-23 09:39:00-04:00,2517.96,2519.25,2517.96,2518.14,0,4,0.0
2022-08-23 09:40:00-04:00,2518.85,2518.85,2517.3,2517.3,0,4,0.0
2022-08-23 09:41:00-04:00,2519.36,2519.36,2518.86,2518.86,0,4,0.0
2022-08-23 09:42:00-04:00,2518.55,2519.01,2516.88,2516.88,0,4,0.0
2022-08-23 09:43:00-04:00,2515.31,2515.31,2513.67,2513.67,0,4,0.0
2022-08-23 09:44:00-04:00,2515.12,2515.12,2512.28,2513.4,0,4,0.0
2022-08-23 09:45:00-04:00,2514.06,2514.54,2513.94,2514.54,0,4,0.0
2022-08-23 09:46:00-04:00,2516.86,2517.19,2515.37,2517.19,0,4,0.0
2022-08-23 09:47:00-04:00,2517.25,2520.69,2517.25,2520.69,0,4,0.0
2022-08-23 09:48:00-04:00,2522.8,2525.25,2522.8,2525.25,0,4,0.0
2022-08-23 09:49:00-04:00,2525.47,2525.47,2524.43,2524.43,0,4,0.0
2022-08-23 09:50:00-04:00,2525.9,2529.7,2525.9,2529.32,0,4,0.0
2022-08-23 09:51:00-04:00,2529.6,2529.6,2528.38,2529.15,0,4,0.0
2022-08-23 09:52:00-04:00,2529.87,2531.57,2529.87,2531.24,0,4,0.0
2022-08-23 09:53:00-04:00,2531.62,2531.62,2529.66,2529.66,0,4,0.0
2022-08-23 09:54:00-04:00,2528.69,2529.41,2528.69,2528.91,0,4,0.0
2022-08-23 09:55:00-04:00,2527.9,2528.95,2527.9,2528.64,0,4,0.0
2022-08-23 09:56:00-04:00,2529.4,2529.4,2528.5,2528.5,0,4,0.0
2022-08-23 09:57:00-04:00,2528.79,2528.79,2527.06,2527.06,0,4,0.0
2022-08-23 09:58:00-04:00,2527.04,2527.04,2525.17,2525.17,0,4,0.0
2022-08-23 09:59:00-04:00,2525.05,2526.07,2525.05,2525.32,0,4,0.0
2022-08-23 10:00:00-04:00,2523.06,2525.89,2523.06,2525.89,0,4,0.0
2022-08-23 10:01:00-04:00,2527.23,2527.23,2524.37,2524.37,0,4,0.0
2022-08-23 10:02:00-04:00,2522.1,2523.09,2522.1,2522.98,0,4,0.0
2022-08-23 10:03:00-04:00,2523.69,2523.69,2522.34,2522.92,0,4,0.0
2022-08-23 10:04:00-04:00,2523.16,2524.16,2523.16,2523.58,0,4,0.0
2022-08-23 10:05:00-04:00,2525.21,2526.01,2525.21,2525.38,0,4,0.0
2022-08-23 10:06:00-04:00,2527.48,2528.32,2527.05,2528.32,0,4,0.0
2022-08-23 10:07:00-04:00,2528.34,2529.14,2528.09,2529.14,0,4,0.0
2022-08-23 10:08:00-04:00,2530.24,2531.22,2530.21,2531.22,0,4,0.0
2022-08-23 10:09:00-04:00,2531.58,2533.01,2531.58,2533.01,0,4,0.0
2022-08-23 10:10:00-04:00,2532.81,2534.85,2532.81,2534.85,0,4,0.0
2022-08-23 10:11:00-04:00,2535.78,2536.27,2535.78,2536.09,0,4,0.0
2022-08-23 10:12:00-04:00,2535.79,2535.79,2535.06,2535.69,0,4,0.0
2022-08-23 10:13:00-04:00,2535.97,2535.97,2534.98,2534.98,0,4,0.0
2022-08-23 10:14:00-04:00,2535.49,2536.54,2535.49,2536.16,0,4,0.0
2022-08-23 10:15:00-04:00,2536.35,2537.21,2536.23,2536.23,0,4,0.0
2022-08-23 10:16:00-04:00,2536.03,2537.06,2535.26,2536.98,0,4,0.0
2022-08-23 10:17:00-04:00,2535.98,2536.13,2533.66,2533.66,0,4,0.0
2022-08-23 10:18:00-04:00,2532.79,2533.68,2532.79,2533.51,0,4,0.0
2022-08-23 10:19:00-04:00,2533.4,2533.61,2533.31,2533.61,0,4,0.0
2022-08-23 10:20:00-04:00,2534.36,2535.05,2534.27,2534.27,0,4,0.0
2022-08-23 10:21:00-04:00,2534.13,2534.76,2534.09,2534.57,0,4,0.0
2022-08-23 10:22:00-04:00,2535.06,2535.12,2534.38,2534.63,0,4,0.0
2022-08-23 10:23:00-04:00,2535.11,2535.11,2532.97,2532.97,0,4,0.0
2022-08-23 10:24:00-04:00,2532.14,2532.27,2531.52,2531.52,0,4,0.0
2022-08-23 10:25:00-04:00,2531.6,2531.6,2531.01,2531.34,0,4,0.0
2022-08-23 10:26:00-04:00,2530.12,2530.12,2528.15,2528.15,0,4,0.0
2022-08-23 10:27:00-04:00,2528.55,2529.19,2528.55,2529.19,0,4,0.0
2022-08-23 10:28:00-04:00,2528.96,2529.3,2528.82,2528.82,0,4,0.0
2022-08-23 10:29:00-04:00,2529.07,2529.07,2526.83,2526.83,0,4,0.0
2022-08-23 10:30:00-04:00,2527.52,2527.52,2526.07,2526.72,0,4,0.0
2022-08-23 10:31:00-04:00,2527.05,2527.92,2527.05,2527.92,0,4,0.0
2022-08-23 10:32:00-04:00,2527.68,2528.96,2527.68,2528.96,0,4,0.0
2022-08-23 10:33:00-04:00,2528.52,2530.16,2528.52,2530.16,0,4,0.0
2022-08-23 10:34:00-04:00,2530.32,2530.35,2529.79,2529.79,0,4,0.0
2022-08-23 10:35:00-04:00,2529.54,2529.54,2527.74,2527.74,0,4,0.0
2022-08-23 10:36:00-04:00,2527.28,2527.55,2526.07,2526.07,0,4,0.0
2022-08-23 10:37:00-04:00,2526.33,2526.33,2525.68,2525.68,0,4,0.0
2022-08-23 10:38:00-04:00,2526.0,2526.0,2524.76,2525.07,0,4,0.0
2022-08-23 10:39:00-04:00,2525.46,2525.46,2523.43,2523.43,0,4,0.0
2022-08-23 10:40:00-04:00,2522.45,2522.56,2522.37,2522.46,0,4,0.0
2022-08-23 10:41:00-04:00,2523.13,2523.61,2523.13,2523.61,0,4,0.0
2022-08-23 10:42:00-04:00,2523.6,2523.6,2523.02,2523.14,0,4,0.0
2022-08-23 10:43:00-04:00,2523.13,2523.69,2522.71,2523.69,0,4,0.0
2022-08-23 10:44:00-04:00,2523.6,2524.92,2523.6,2524.92,0,4,0.0
2022-08-23 10:45:00-04:00,2525.37,2525.45,2523.43,2523.43,0,4,0.0
2022-08-23 10:46:00-04:00,2522.85,2522.85,2522.35,2522.35,0,4,0.0
2022-08-23 10:47:00-04:00,2523.04,2523.05,2522.09,2522.09,0,4,0.0
2022-08-23 10:48:00-04:00,2522.54,2523.44,2522.54,2523.16,0,4,0.0
2022-08-23 10:49:00-04:00,2523.47,2524.08,2523.47,2523.99,0,4,0.0
2022-08-23 10:50:00-04:00,2524.23,2524.23,2523.26,2523.46,0,4,0.0
2022-08-23 10:51:00-04:00,2524.44,2526.33,2524.44,2526.33,0,4,0.0
2022-08-23 10:52:00-04:00,2525.77,2525.77,2523.76,2523.76,0,4,0.0
2022-08-23 10:53:00-04:00,2522.46,2522.46,2521.61,2521.61,0,4,0.0
2022-08-23 10:54:00-04:00,2520.79,2520.79,2518.82,2518.82,0,4,0.0
2022-08-23 10:55:00-04:00,2518.9,2518.9,2516.97,2517.49,0,4,0.0
2022-08-23 10:56:00-04:00,2516.6,2516.6,2515.41,2515.41,0,4,0.0
2022-08-23 10:57:00-04:00,2515.93,2516.44,2515.82,2515.82,0,4,0.0
2022-08-23 10:58:00-04:00,2516.12,2516.69,2515.64,2515.64,0,4,0.0
2022-08-23 10:59:00-04:00,2515.44,2515.49,2515.06,2515.06,0,4,0.0
2022-08-23 11:00:00-04:00,2515.81,2515.91,2515.65,2515.65,0,4,0.0
2022-08-23 11:01:00-04:00,2515.49,2515.49,2513.4,2513.4,0,4,0.0
2022-08-23 11:02:00-04:00,2512.94,2512.94,2511.05,2511.05,0,4,0.0
2022-08-23 11:03:00-04:00,2510.98,2512.18,2510.98,2512.18,0,4,0.0
2022-08-23 11:04:00-04:00,2513.04,2514.25,2513.04,2514.25,0,4,0.0
2022-08-23 11:05:00-04:00,2513.92,2513.92,2512.66,2512.66,0,4,0.0
2022-08-23 11:06:00-04:00,2513.3,2513.59,2513.28,2513.28,0,4,0.0
2022-08-23 11:07:00-04:00,2513.93,2515.03,2513.88,2515.03,0,4,0.0
2022-08-23 11:08:00-04:00,2515.71,2515.71,2514.67,2514.67,0,4,0.0
2022-08-23 11:09:00-04:00,2515.02,2515.02,2514.74,2514.74,0,4,0.0
2022-08-23 11:10:00-04:00,2514.79,2515.83,2514.79,2514.83,0,4,0.0
2022-08-23 11:11:00-04:00,2515.63,2515.93,2515.23,2515.93,0,4,0.0
2022-08-23 11:12:00-04:00,2516.99,2516.99,2516.43,2516.91,0,4,0.0
2022-08-23 11:13:00-04:00,2517.0,2517.0,2516.24,2516.24,0,4,0.0
2022-08-23 11:14:00-04:00,2516.26,2517.23,2516.26,2517.18,0,4,0.0
2022-08-23 11:15:00-04:00,2517.11,2517.8,2517.11,2517.8,0,4,0.0
2022-08-23 11:16:00-04:00,2517.54,2518.39,2517.35,2518.39,0,4,0.0
2022-08-23 11:17:00-04:00,2518.99,2520.18,2518.99,2519.92,0,4,0.0
2022-08-23 11:18:00-04:00,2520.41,2520.6,2519.71,2519.71,0,4,0.0
2022-08-23 11:19:00-04:00,2519.65,2520.08,2519.57,2520.08,0,4,0.0
2022-08-23 11:20:00-04:00,2519.97,2519.97,2518.97,2519.23,0,4,0.0
2022-08-23 11:21:00-04:00,2519.16,2520.14,2519.16,2520.14,0,4,0.0
2022-08-23 11:22:00-04:00,2519.76,2520.81,2519.76,2520.81,0,4,0.0
2022-08-23 11:23:00-04:00,2520.73,2522.05,2520.73,2521.82,0,4,0.0
2022-08-23 11:24:00-04:00,2521.84,2521.84,2520.9,2520.9,0,4,0.0
2022-08-23 11:25:00-04:00,2520.7,2520.7,2519.7,2519.7,0,4,0.0
2022-08-23 11:26:00-04:00,2518.8,2519.25,2518.59,2519.25,0,4,0.0
2022-08-23 11:27:00-04:00,2518.53,2519.02,2518.53,2519.0,0,4,0.0
2022-08-23 11:28:00-04:00,2519.81,2519.81,2517.98,2517.98,0,4,0.0
2022-08-23 11:29:00-04:00,2517.7,2517.7,2516.56,2516.56,0,4,0.0
2022-08-23 11:30:00-04:00,2516.77,2518.25,2516.77,2518.25,0,4,0.0
2022-08-23 11:31:00-04:00,2518.92,2519.33,2518.75,2519.33,0,4,0.0
2022-08-23 11:32:00-04:00,2519.16,2519.16,2518.65,2518.65,0,4,0.0
2022-08-23 11:33:00-04:00,2518.27,2518.27,2516.92,2517.47,0,4,0.0
2022-08-23 11:34:00-04:00,2517.48,2517.58,2516.99,2517.58,0,4,0.0
2022-08-23 11:35:00-04:00,2518.45,2519.68,2518.45,2519.68,0,4,0.0
2022-08-23 11:36:00-04:00,2519.33,2520.72,2519.32,2520.72,0,4,0.0
2022-08-23 11:37:00-04:00,2519.71,2521.07,2519.71,2521.07,0,4,0.0
2022-08-23 11:38:00-04:00,2520.99,2520.99,2520.29,2520.57,0,4,0.0
2022-08-23 11:39:00-04:00,2520.23,2520.28,2519.62,2520.28,0,4,0.0
2022-08-23 11:40:00-04:00,2520.56,2520.56,2519.66,2519.66,0,4,0.0
2022-08-23 11:41:00-04:00,2519.34,2519.34,2518.01,2518.01,0,4,0.0
2022-08-23 11:42:00-04:00,2518.02,2518.02,2517.23,2517.23,0,4,0.0
2022-08-23 11:43:00-04:00,2517.28,2517.28,2516.19,2516.25,0,4,0.0
2022-08-23 11:44:00-04:00,2516.48,2517.56,2516.45,2517.56,0,4,0.0
2022-08-23 11:45:00-04:00,2518.18,2518.96,2518.18,2518.59,0,4,0.0
2022-08-23 11:46:00-04:00,2518.4,2519.58,2518.4,2519.58,0,4,0.0
2022-08-23 11:47:00-04:00,2519.76,2520.58,2519.76,2520.58,0,4,0.0
2022-08-23 11:48:00-04:00,2520.66,2520.66,2520.03,2520.03,0,4,0.0
2022-08-23 11:49:00-04:00,2519.92,2519.96,2519.65,2519.85,0,4,0.0
2022-08-23 11:50:00-04:00,2519.89,2521.2,2519.76,2521.2,0,4,0.0
2022-08-23 11:51:00-04:00,2521.01,2521.01,2520.21,2520.21,0,4,0.0
2022-08-23 11:52:00-04:00,2519.86,2519.86,2518.86,2518.86,0,4,0.0
2022-08-23 11:53:00-04:00,2518.86,2519.23,2518.86,2519.23,0,4,0.0
2022-08-23 11:54:00-04:00,2519.25,2520.01,2519.25,2519.86,0,4,0.0
2022-08-23 11:55:00-04:00,2519.6,2519.6,2518.98,2519.12,0,4,0.0
2022-08-23 11:56:00-04:00,2518.32,2518.37,2517.93,2517.93,0,4,0.0
2022-08-23 11:57:00-04:00,2517.82,2518.24,2517.82,2517.97,0,4,0.0
2022-08-23 11:58:00-04:00,2518.06,2519.07,2518.06,2519.07,0,4,0.0
2022-08-23 11:59:00-04:00,2519.26,2519.26,2518.8,2518.8,0,4,0.0
2022-08-23 12:00:00-04:00,2519.41,2519.41,2518.35,2518.58,0,4,0.0
2022-08-23 12:01:00-04:00,2518.15,2518.15,2517.02,2517.25,0,4,0.0
2022-08-23 12:02:00-04:00,2516.7,2516.94,2515.85,2515.85,0,4,0.0
2022-08-23 12:03:00-04:00,2515.99,2516.35,2515.05,2515.05,0,4,0.0
2022-08-23 12:04:00-04:00,2514.93,2515.58,2514.93,2515.58,0,4,0.0
2022-08-23 12:05:00-04:00,2515.33,2515.39,2514.33,2514.33,0,4,0.0
2022-08-23 12:06:00-04:00,2514.47,2515.7,2514.47,2515.7,0,4,0.0
2022-08-23 12:07:00-04:00,2516.48,2517.67,2516.48,2517.67,0,4,0.0
2022-08-23 12:08:00-04:00,2517.35,2518.13,2517.35,2518.06,0,4,0.0
2022-08-23 12:09:00-04:00,2518.05,2518.45,2517.94,2518.45,0,4,0.0
2022-08-23 12:10:00-04:00,2518.27,2518.27,2516.65,2516.65,0,4,0.0
2022-08-23 12:11:00-04:00,2516.51,2516.84,2516.51,2516.78,0,4,0.0
2022-08-23 12:12:00-04:00,2517.27,2517.27,2516.83,2516.93,0,4,0.0
2022-08-23 12:13:00-04:00,2517.28,2517.79,2517.28,2517.53,0,4,0.0
2022-08-23 12:14:00-04:00,2516.8,2517.02,2516.8,2516.89,0,4,0.0
2022-08-23 12:15:00-04:00,2516.48,2517.11,2515.82,2515.82,0,4,0.0
2022-08-23 12:16:00-04:00,2515.39,2515.39,2513.9,2513.9,0,4,0.0
2022-08-23 12:17:00-04:00,2513.48,2513.48,2513.02,2513.06,0,4,0.0
2022-08-23 12:18:00-04:00,2512.79,2512.79,2511.93,2512.03,0,4,0.0
2022-08-23 12:19:00-04:00,2511.93,2512.02,2511.8,2511.87,0,4,0.0
2022-08-23 12:20:00-04:00,2511.76,2511.76,2510.85,2510.85,0,4,0.0
2022-08-23 12:21:00-04:00,2511.05,2511.82,2511.05,2511.82,0,4,0.0
2022-08-23 12:22:00-04:00,2511.88,2511.94,2511.77,2511.94,0,4,0.0
2022-08-23 12:23:00-04:00,2511.91,2512.11,2511.91,2511.93,0,4,0.0
2022-08-23 12:24:00-04:00,2512.06,2512.06,2510.32,2510.86,0,4,0.0
2022-08-23 12:25:00-04:00,2511.04,2511.53,2510.89,2511.53,0,4,0.0
2022-08-23 12:26:00-04:00,2512.22,2513.26,2512.22,2513.26,0,4,0.0
2022-08-23 12:27:00-04:00,2512.99,2512.99,2512.44,2512.58,0,4,0.0
2022-08-23 12:28:00-04:00,2512.56,2512.56,2511.7,2511.7,0,4,0.0
2022-08-23 12:29:00-04:00,2510.97,2511.13,2510.81,2510.81,0,4,0.0
2022-08-23 12:30:00-04:00,2511.37,2511.87,2511.19,2511.85,0,4,0.0
2022-08-23 12:31:00-04:00,2512.03,2512.03,2511.84,2511.85,0,4,0.0
2022-08-23 12:32:00-04:00,2512.07,2512.65,2512.07,2512.65,0,4,0.0
2022-08-23 12:33:00-04:00,2513.06,2513.76,2513.06,2513.76,0,4,0.0
2022-08-23 12:34:00-04:00,2513.75,2514.66,2513.58,2514.66,0,4,0.0
2022-08-23 12:35:00-04:00,2514.48,2515.23,2514.48,2515.23,0,4,0.0
2022-08-23 12:36:00-04:00,2515.43,2517.75,2515.43,2517.75,0,4,0.0
2022-08-23 12:37:00-04:00,2517.56,2519.3,2517.56,2519.3,0,4,0.0
2022-08-23 12:38:00-04:00,2518.62,2519.27,2518.62,2519.27,0,4,0.0
2022-08-23 12:39:00-04:00,2518.95,2519.35,2518.94,2519.35,0,4,0.0
2022-08-23 12:40:00-04:00,2518.79,2518.79,2518.7,2518.7,0,4,0.0
2022-08-23 12:41:00-04:00,2519.09,2519.44,2518.88,2519.44,0,4,0.0
2022-08-23 12:42:00-04:00,2518.91,2519.05,2518.25,2518.25,0,4,0.0
2022-08-23 12:43:00-04:00,2518.41,2518.89,2518.33,2518.89,0,4,0.0
2022-08-23 12:44:00-04:00,2518.63,2519.05,2518.63,2519.05,0,4,0.0
2022-08-23 12:45:00-04:00,2518.68,2519.13,2518.65,2519.13,0,4,0.0
2022-08-23 12:46:00-04:00,2519.03,2519.17,2518.8,2518.89,0,4,0.0
2022-08-23 12:47:00-04:00,2518.93,2518.93,2517.64,2517.64,0,4,0.0
2022-08-23 12:48:00-04:00,2517.95,2518.06,2517.89,2517.89,0,4,0.0
2022-08-23 12:49:00-04:00,2518.13,2518.23,2517.71,2517.71,0,4,0.0
2022-08-23 12:50:00-04:00,2517.86,2518.02,2517.79,2517.79,0,4,0.0
2022-08-23 12:51:00-04:00,2517.97,2517.97,2517.23,2517.48,0,4,0.0
2022-08-23 12:52:00-04:00,2517.85,2519.48,2517.85,2519.48,0,4,0.0
2022-08-23 12:53:00-04:00,2519.42,2519.42,2518.68,2519.01,0,4,0.0
2022-08-23 12:54:00-04:00,2519.39,2519.39,2518.98,2519.14,0,4,0.0
2022-08-23 12:55:00-04:00,2519.05,2519.61,2518.82,2519.61,0,4,0.0
2022-08-23 12:56:00-04:00,2520.23,2520.36,2519.81,2519.81,0,4,0.0
2022-08-23 12:57:00-04:00,2520.13,2520.13,2519.42,2519.42,0,4,0.0
2022-08-23 12:58:00-04:00,2519.72,2520.12,2519.66,2520.12,0,4,0.0
2022-08-23 12:59:00-04:00,2520.38,2520.54,2520.21,2520.21,0,4,0.0
2022-08-23 13:00:00-04:00,2519.51,2519.85,2519.51,2519.83,0,4,0.0
2022-08-23 13:01:00-04:00,2520.27,2520.54,2520.27,2520.54,0,4,0.0
2022-08-23 13:02:00-04:00,2520.29,2520.78,2520.29,2520.59,0,4,0.0
2022-08-23 13:03:00-04:00,2520.74,2520.74,2520.01,2520.01,0,4,0.0
2022-08-23 13:04:00-04:00,2519.47,2520.4,2519.47,2520.4,0,4,0.0
2022-08-23 13:05:00-04:00,2519.04,2519.34,2519.04,2519.34,0,4,0.0
2022-08-23 13:06:00-04:00,2518.8,2518.8,2517.76,2517.76,0,4,0.0
2022-08-23 13:07:00-04:00,2518.03,2518.42,2517.89,2518.13,0,4,0.0
2022-08-23 13:08:00-04:00,2518.1,2518.34,2517.74,2517.74,0,4,0.0
2022-08-23 13:09:00-04:00,2517.84,2517.98,2517.63,2517.98,0,4,0.0
2022-08-23 13:10:00-04:00,2517.98,2518.34,2517.98,2518.23,0,4,0.0
2022-08-23 13:11:00-04:00,2518.29,2518.29,2516.79,2516.79,0,4,0.0
2022-08-23 13:12:00-04:00,2516.6,2516.6,2515.14,2515.14,0,4,0.0
2022-08-23 13:13:00-04:00,2515.81,2516.79,2515.81,2516.79,0,4,0.0
2022-08-23 13:14:00-04:00,2517.21,2519.04,2517.21,2519.04,0,4,0.0
2022-08-23 13:15:00-04:00,2519.24,2521.15,2519.24,2521.15,0,4,0.0
2022-08-23 13:16:00-04:00,2521.08,2521.26,2520.99,2521.26,0,4,0.0
2022-08-23 13:17:00-04:00,2520.83,2520.83,2518.9,2518.9,0,4,0.0
2022-08-23 13:18:00-04:00,2518.49,2519.0,2518.49,2519.0,0,4,0.0
2022-08-23 13:19:00-04:00,2518.87,2518.94,2518.1,2518.1,0,4,0.0
