,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index
,open,high,low,close,volume,num_trds,value
2022-11-29 10:29:00-05:00,593.06,593.14,593.05,593.14,0,4,0.0
2022-11-29 10:30:00-05:00,593.22,593.36,593.22,593.22,0,4,0.0
2022-11-29 10:31:00-05:00,593.21,593.25,593.1,593.25,0,4,0.0
2022-11-29 10:32:00-05:00,593.24,593.34,593.22,593.34,0,4,0.0
2022-11-29 10:33:00-05:00,593.36,593.41,593.36,593.37,0,4,0.0
2022-11-29 10:34:00-05:00,593.34,593.36,593.25,593.25,0,4,0.0
2022-11-29 10:35:00-05:00,593.29,593.29,593.22,593.26,0,4,0.0
2022-11-29 10:36:00-05:00,593.13,593.13,593.09,593.12,0,4,0.0
2022-11-29 10:37:00-05:00,593.14,593.34,593.14,593.34,0,4,0.0
2022-11-29 10:38:00-05:00,593.3,593.31,593.29,593.29,0,4,0.0
2022-11-29 10:39:00-05:00,593.31,593.33,593.31,593.31,0,4,0.0
2022-11-29 10:40:00-05:00,593.31,593.31,593.22,593.22,0,4,0.0
2022-11-29 10:41:00-05:00,593.22,593.22,593.11,593.11,0,4,0.0
2022-11-29 10:42:00-05:00,593.12,593.16,593.07,593.07,0,4,0.0
2022-11-29 10:43:00-05:00,592.98,593.05,592.98,592.98,0,4,0.0
2022-11-29 10:44:00-05:00,592.96,592.97,592.96,592.97,0,4,0.0
2022-11-29 10:45:00-05:00,592.99,593.03,592.99,593.03,0,4,0.0
2022-11-29 10:46:00-05:00,593.13,593.21,593.09,593.09,0,4,0.0
2022-11-29 10:47:00-05:00,593.13,593.18,593.13,593.16,0,4,0.0
2022-11-29 10:48:00-05:00,593.2,593.27,593.2,593.24,0,4,0.0
2022-11-29 10:49:00-05:00,593.25,593.25,593.12,593.12,0,4,0.0
2022-11-29 10:50:00-05:00,593.07,593.11,593.07,593.11,0,4,0.0
2022-11-29 10:51:00-05:00,592.98,592.98,592.89,592.89,0,4,0.0
2022-11-29 10:52:00-05:00,592.93,592.97,592.92,592.92,0,4,0.0
2022-11-29 10:53:00-05:00,592.93,592.93,592.82,592.82,0,4,0.0
2022-11-29 10:54:00-05:00,592.78,592.89,592.78,592.83,0,4,0.0
2022-11-29 10:55:00-05:00,592.9,592.91,592.9,592.9,0,4,0.0
2022-11-29 10:56:00-05:00,592.84,592.84,592.75,592.8,0,4,0.0
2022-11-29 10:57:00-05:00,592.82,592.85,592.79,592.85,0,4,0.0
2022-11-29 10:58:00-05:00,592.86,592.86,592.8,592.8,0,4,0.0
2022-11-29 10:59:00-05:00,592.68,592.68,592.58,592.58,0,4,0.0
2022-11-29 11:00:00-05:00,592.51,592.63,592.46,592.62,0,4,0.0
2022-11-29 11:01:00-05:00,592.59,592.59,592.44,592.44,0,4,0.0
2022-11-29 11:02:00-05:00,592.32,592.32,592.2,592.2,0,4,0.0
2022-11-29 11:03:00-05:00,592.22,592.22,591.88,591.88,0,4,0.0
2022-11-29 11:04:00-05:00,591.74,591.74,591.3,591.35,0,4,0.0
2022-11-29 11:05:00-05:00,591.52,591.52,591.41,591.41,0,4,0.0
2022-11-29 11:06:00-05:00,591.46,591.5,591.42,591.44,0,4,0.0
2022-11-29 11:07:00-05:00,591.42,591.42,591.35,591.37,0,4,0.0
2022-11-29 11:08:00-05:00,591.34,591.34,590.98,590.98,0,4,0.0
2022-11-29 11:09:00-05:00,590.91,590.91,590.53,590.53,0,4,0.0
2022-11-29 11:10:00-05:00,590.44,590.7,590.44,590.59,0,4,0.0
2022-11-29 11:11:00-05:00,590.63,590.64,590.56,590.56,0,4,0.0
2022-11-29 11:12:00-05:00,590.48,590.48,590.27,590.27,0,4,0.0
2022-11-29 11:13:00-05:00,590.17,590.21,590.17,590.21,0,4,0.0
2022-11-29 11:14:00-05:00,590.24,590.29,590.24,590.29,0,4,0.0
2022-11-29 11:15:00-05:00,590.32,590.32,590.19,590.19,0,4,0.0
2022-11-29 11:16:00-05:00,590.06,590.06,590.0,590.0,0,4,0.0
2022-11-29 11:17:00-05:00,589.99,590.03,589.99,590.02,0,4,0.0
2022-11-29 11:18:00-05:00,590.0,590.02,589.97,590.02,0,4,0.0
2022-11-29 11:19:00-05:00,589.98,589.98,589.67,589.67,0,4,0.0
2022-11-29 11:20:00-05:00,589.56,589.56,589.44,589.5,0,4,0.0
2022-11-29 11:21:00-05:00,589.56,589.56,589.53,589.55,0,4,0.0
2022-11-29 11:22:00-05:00,589.49,589.54,589.49,589.54,0,4,0.0
2022-11-29 11:23:00-05:00,589.57,589.91,589.57,589.91,0,4,0.0
2022-11-29 11:24:00-05:00,589.97,589.97,589.94,589.94,0,4,0.0
2022-11-29 11:25:00-05:00,589.86,589.87,589.85,589.87,0,4,0.0
2022-11-29 11:26:00-05:00,589.94,589.94,589.89,589.89,0,4,0.0
2022-11-29 11:27:00-05:00,589.87,589.87,589.76,589.76,0,4,0.0
2022-11-29 11:28:00-05:00,589.6,589.6,589.46,589.46,0,4,0.0
2022-11-29 11:29:00-05:00,589.39,589.39,589.34,589.35,0,4,0.0
2022-11-29 11:30:00-05:00,589.31,589.71,589.31,589.7,0,4,0.0
2022-11-29 11:31:00-05:00,589.7,589.74,589.7,589.73,0,4,0.0
2022-11-29 11:32:00-05:00,589.74,589.82,589.74,589.82,0,4,0.0
2022-11-29 11:33:00-05:00,589.86,590.14,589.86,590.14,0,4,0.0
2022-11-29 11:34:00-05:00,590.2,590.2,590.09,590.09,0,4,0.0
2022-11-29 11:35:00-05:00,590.14,590.14,590.01,590.01,0,4,0.0
2022-11-29 11:36:00-05:00,589.92,589.92,589.9,589.9,0,4,0.0
2022-11-29 11:37:00-05:00,590.01,590.05,590.01,590.05,0,4,0.0
2022-11-29 11:38:00-05:00,590.02,590.04,590.01,590.01,0,4,0.0
2022-11-29 11:39:00-05:00,589.98,590.01,589.94,590.01,0,4,0.0
2022-11-29 11:40:00-05:00,589.99,589.99,589.86,589.86,0,4,0.0
2022-11-29 11:41:00-05:00,589.78,589.85,589.77,589.85,0,4,0.0
2022-11-29 11:42:00-05:00,589.97,590.04,589.94,589.94,0,4,0.0
2022-11-29 11:43:00-05:00,589.85,589.85,589.77,589.81,0,4,0.0
2022-11-29 11:44:00-05:00,589.92,590.02,589.92,589.93,0,4,0.0
2022-11-29 11:45:00-05:00,589.91,589.91,589.75,589.75,0,4,0.0
2022-11-29 11:46:00-05:00,589.63,589.64,589.58,589.58,0,4,0.0
2022-11-29 11:47:00-05:00,589.6,589.67,589.6,589.67,0,4,0.0
2022-11-29 11:48:00-05:00,589.73,589.76,589.73,589.73,0,4,0.0
2022-11-29 11:49:00-05:00,589.94,589.94,589.92,589.94,0,4,0.0
2022-11-29 11:50:00-05:00,589.92,589.92,589.81,589.81,0,4,0.0
2022-11-29 11:51:00-05:00,589.8,589.8,589.74,589.77,0,4,0.0
2022-11-29 11:52:00-05:00,589.74,589.85,589.73,589.85,0,4,0.0
2022-11-29 11:53:00-05:00,589.89,590.02,589.89,589.99,0,4,0.0
2022-11-29 11:54:00-05:00,590.04,590.18,590.04,590.18,0,4,0.0
2022-11-29 11:55:00-05:00,590.17,590.27,590.17,590.17,0,4,0.0
2022-11-29 11:56:00-05:00,590.18,590.23,590.18,590.23,0,4,0.0
2022-11-29 11:57:00-05:00,590.27,590.44,590.27,590.44,0,4,0.0
2022-11-29 11:58:00-05:00,590.48,590.5,590.42,590.42,0,4,0.0
2022-11-29 11:59:00-05:00,590.44,590.49,590.44,590.48,0,4,0.0
2022-11-29 12:00:00-05:00,590.47,590.49,590.27,590.27,0,4,0.0
2022-11-29 12:01:00-05:00,590.18,590.18,590.14,590.14,0,4,0.0
2022-11-29 12:02:00-05:00,590.03,590.03,589.98,589.98,0,4,0.0
2022-11-29 12:03:00-05:00,590.06,590.06,590.04,590.04,0,4,0.0
2022-11-29 12:04:00-05:00,590.1,590.12,590.08,590.12,0,4,0.0
2022-11-29 12:05:00-05:00,590.1,590.2,590.1,590.2,0,4,0.0
2022-11-29 12:06:00-05:00,590.22,590.34,590.22,590.34,0,4,0.0
2022-11-29 12:07:00-05:00,590.31,590.31,590.29,590.29,0,4,0.0
2022-11-29 12:08:00-05:00,590.31,590.31,590.16,590.16,0,4,0.0
2022-11-29 12:09:00-05:00,590.17,590.19,590.17,590.18,0,4,0.0
2022-11-29 12:10:00-05:00,590.19,590.2,590.14,590.15,0,4,0.0
2022-11-29 12:11:00-05:00,590.14,590.18,590.13,590.18,0,4,0.0
2022-11-29 12:12:00-05:00,590.13,590.13,589.92,589.92,0,4,0.0
2022-11-29 12:13:00-05:00,589.91,589.93,589.89,589.89,0,4,0.0
2022-11-29 12:14:00-05:00,590.05,590.12,590.05,590.12,0,4,0.0
2022-11-29 12:15:00-05:00,590.13,590.21,590.13,590.21,0,4,0.0
2022-11-29 12:16:00-05:00,590.18,590.18,590.1,590.1,0,4,0.0
2022-11-29 12:17:00-05:00,590.09,590.09,590.06,590.06,0,4,0.0
2022-11-29 12:18:00-05:00,590.02,590.02,590.01,590.01,0,4,0.0
2022-11-29 12:19:00-05:00,590.04,590.23,590.04,590.23,0,4,0.0
2022-11-29 12:20:00-05:00,590.25,590.25,590.13,590.13,0,4,0.0
2022-11-29 12:21:00-05:00,590.13,590.13,590.02,590.02,0,4,0.0
2022-11-29 12:22:00-05:00,589.97,589.97,589.95,589.97,0,4,0.0
2022-11-29 12:23:00-05:00,589.94,589.95,589.93,589.93,0,4,0.0
2022-11-29 12:24:00-05:00,589.96,589.98,589.91,589.91,0,4,0.0
2022-11-29 12:25:00-05:00,589.87,589.87,589.78,589.82,0,4,0.0
2022-11-29 12:26:00-05:00,589.86,590.02,589.86,590.02,0,4,0.0
2022-11-29 12:27:00-05:00,590.05,590.06,590.04,590.06,0,4,0.0
2022-11-29 12:28:00-05:00,590.04,590.04,589.85,589.85,0,4,0.0
2022-11-29 12:29:00-05:00,589.86,589.86,589.82,589.82,0,4,0.0
2022-11-29 12:30:00-05:00,589.81,589.92,589.81,589.92,0,4,0.0
2022-11-29 12:31:00-05:00,589.92,590.02,589.92,590.02,0,4,0.0
2022-11-29 12:32:00-05:00,590.01,590.01,589.96,589.98,0,4,0.0
2022-11-29 12:33:00-05:00,589.97,589.97,589.95,589.95,0,4,0.0
2022-11-29 12:34:00-05:00,589.95,589.98,589.95,589.96,0,4,0.0
2022-11-29 12:35:00-05:00,590.0,590.07,589.96,589.96,0,4,0.0
2022-11-29 12:36:00-05:00,589.93,589.94,589.87,589.94,0,4,0.0
2022-11-29 12:37:00-05:00,590.01,590.42,590.01,590.42,0,4,0.0
2022-11-29 12:38:00-05:00,590.52,590.73,590.52,590.73,0,4,0.0
2022-11-29 12:39:00-05:00,590.75,590.76,590.75,590.76,0,4,0.0
2022-11-29 12:40:00-05:00,590.81,590.82,590.78,590.82,0,4,0.0
2022-11-29 12:41:00-05:00,590.84,590.84,590.82,590.82,0,4,0.0
2022-11-29 12:42:00-05:00,590.82,590.85,590.82,590.84,0,4,0.0
2022-11-29 12:43:00-05:00,590.8,590.88,590.8,590.88,0,4,0.0
2022-11-29 12:44:00-05:00,590.91,590.91,590.86,590.86,0,4,0.0
2022-11-29 12:45:00-05:00,590.89,590.89,590.85,590.85,0,4,0.0
2022-11-29 12:46:00-05:00,590.83,590.83,590.69,590.69,0,4,0.0
2022-11-29 12:47:00-05:00,590.68,590.68,590.63,590.64,0,4,0.0
2022-11-29 12:48:00-05:00,590.67,590.74,590.67,590.74,0,4,0.0
2022-11-29 12:49:00-05:00,590.75,590.86,590.75,590.86,0,4,0.0
2022-11-29 12:50:00-05:00,590.88,591.02,590.88,591.02,0,4,0.0
2022-11-29 12:51:00-05:00,591.12,591.19,591.12,591.19,0,4,0.0
2022-11-29 12:52:00-05:00,591.22,591.24,591.22,591.24,0,4,0.0
2022-11-29 12:53:00-05:00,591.26,591.29,591.26,591.29,0,4,0.0
2022-11-29 12:54:00-05:00,591.32,591.32,591.17,591.17,0,4,0.0
2022-11-29 12:55:00-05:00,591.18,591.18,591.12,591.18,0,4,0.0
2022-11-29 12:56:00-05:00,591.18,591.31,591.18,591.31,0,4,0.0
2022-11-29 12:57:00-05:00,591.31,591.32,591.29,591.31,0,4,0.0
2022-11-29 12:58:00-05:00,591.28,591.31,591.26,591.26,0,4,0.0
2022-11-29 12:59:00-05:00,591.23,591.23,591.17,591.17,0,4,0.0
2022-11-29 13:00:00-05:00,591.18,591.18,590.89,590.89,0,4,0.0
2022-11-29 13:01:00-05:00,590.88,590.9,590.88,590.88,0,4,0.0
2022-11-29 13:02:00-05:00,590.89,590.95,590.89,590.95,0,4,0.0
2022-11-29 13:03:00-05:00,590.93,591.05,590.93,590.99,0,4,0.0
2022-11-29 13:04:00-05:00,590.89,590.89,590.85,590.89,0,4,0.0
2022-11-29 13:05:00-05:00,590.9,590.93,590.87,590.93,0,4,0.0
2022-11-29 13:06:00-05:00,590.96,591.1,590.96,591.02,0,4,0.0
2022-11-29 13:07:00-05:00,590.98,590.98,590.97,590.97,0,4,0.0
2022-11-29 13:08:00-05:00,590.96,590.96,590.92,590.92,0,4,0.0
2022-11-29 13:09:00-05:00,590.88,590.88,590.78,590.78,0,4,0.0
2022-11-29 13:10:00-05:00,590.78,590.78,590.73,590.73,0,4,0.0
2022-11-29 13:11:00-05:00,590.73,590.73,590.69,590.7,0,4,0.0
2022-11-29 13:12:00-05:00,590.77,590.79,590.77,590.78,0,4,0.0
2022-11-29 13:13:00-05:00,590.8,590.94,590.8,590.94,0,4,0.0
2022-11-29 13:14:00-05:00,590.92,591.27,590.92,591.27,0,4,0.0
2022-11-29 13:15:00-05:00,591.3,591.3,591.06,591.06,0,4,0.0
2022-11-29 13:16:00-05:00,591.03,591.03,590.83,590.86,0,4,0.0
2022-11-29 13:17:00-05:00,590.88,590.89,590.88,590.88,0,4,0.0
2022-11-29 13:18:00-05:00,590.85,590.9,590.85,590.9,0,4,0.0
2022-11-29 13:19:00-05:00,590.92,590.98,590.92,590.95,0,4,0.0
2022-11-29 13:20:00-05:00,590.98,590.98,590.94,590.95,0,4,0.0
2022-11-29 13:21:00-05:00,590.91,590.91,590.86,590.87,0,4,0.0
2022-11-29 13:22:00-05:00,590.87,590.87,590.8,590.81,0,4,0.0
2022-11-29 13:23:00-05:00,590.88,590.93,590.87,590.93,0,4,0.0
2022-11-29 13:24:00-05:00,590.99,591.02,590.99,591.02,0,4,0.0
2022-11-29 13:25:00-05:00,591.01,591.01,590.75,590.75,0,4,0.0
2022-11-29 13:26:00-05:00,590.67,590.67,590.57,590.57,0,4,0.0
2022-11-29 13:27:00-05:00,590.5,590.5,590.49,590.49,0,4,0.0
2022-11-29 13:28:00-05:00,590.48,590.53,590.48,590.53,0,4,0.0
2022-11-29 13:29:00-05:00,590.53,590.53,590.48,590.48,0,4,0.0
2022-11-29 13:30:00-05:00,590.47,590.53,590.47,590.53,0,4,0.0
2022-11-29 13:31:00-05:00,590.49,590.56,590.49,590.55,0,4,0.0
2022-11-29 13:32:00-05:00,590.54,590.65,590.54,590.65,0,4,0.0
2022-11-29 13:33:00-05:00,590.64,590.64,590.59,590.6,0,4,0.0
2022-11-29 13:34:00-05:00,590.62,590.71,590.62,590.71,0,4,0.0
2022-11-29 13:35:00-05:00,590.73,590.8,590.73,590.8,0,4,0.0
2022-11-29 13:36:00-05:00,590.81,590.95,590.81,590.95,0,4,0.0
2022-11-29 13:37:00-05:00,590.96,591.08,590.96,591.08,0,4,0.0
2022-11-29 13:38:00-05:00,591.16,591.21,591.16,591.21,0,4,0.0
2022-11-29 13:39:00-05:00,591.26,591.3,591.26,591.3,0,4,0.0
2022-11-29 13:40:00-05:00,591.28,591.28,591.21,591.21,0,4,0.0
2022-11-29 13:41:00-05:00,591.22,591.22,591.13,591.13,0,4,0.0
2022-11-29 13:42:00-05:00,591.23,591.23,591.18,591.2,0,4,0.0
2022-11-29 13:43:00-05:00,591.22,591.28,591.22,591.26,0,4,0.0
2022-11-29 13:44:00-05:00,591.19,591.19,591.19,591.19,0,4,0.0
2022-11-29 13:45:00-05:00,591.25,591.26,591.24,591.26,0,4,0.0
2022-11-29 13:46:00-05:00,591.25,591.25,591.22,591.23,0,4,0.0
2022-11-29 13:47:00-05:00,591.24,591.24,591.21,591.21,0,4,0.0
2022-11-29 13:48:00-05:00,591.21,591.21,591.14,591.14,0,4,0.0
2022-11-29 13:49:00-05:00,591.12,591.12,591.04,591.04,0,4,0.0
2022-11-29 13:50:00-05:00,591.03,591.05,590.99,590.99,0,4,0.0
2022-11-29 13:51:00-05:00,591.01,591.11,591.01,591.11,0,4,0.0
2022-11-29 13:52:00-05:00,591.13,591.13,590.93,590.98,0,4,0.0
2022-11-29 13:53:00-05:00,590.98,590.98,590.95,590.96,0,4,0.0
2022-11-29 13:54:00-05:00,590.93,591.11,590.93,591.11,0,4,0.0
2022-11-29 13:55:00-05:00,591.2,591.2,591.17,591.17,0,4,0.0
2022-11-29 13:56:00-05:00,591.21,591.3,591.21,591.3,0,4,0.0
2022-11-29 13:57:00-05:00,591.32,591.34,591.32,591.34,0,4,0.0
2022-11-29 13:58:00-05:00,591.35,591.35,591.29,591.29,0,4,0.0
2022-11-29 13:59:00-05:00,591.28,591.37,591.28,591.35,0,4,0.0
2022-11-29 14:00:00-05:00,591.38,591.87,591.38,591.85,0,4,0.0
2022-11-29 14:01:00-05:00,591.96,592.12,591.96,592.12,0,4,0.0
2022-11-29 14:02:00-05:00,592.18,592.35,592.18,592.35,0,4,0.0
2022-11-29 14:03:00-05:00,592.47,592.69,592.47,592.69,0,4,0.0
2022-11-29 14:04:00-05:00,592.7,592.73,592.67,592.72,0,4,0.0
2022-11-29 14:05:00-05:00,592.75,592.75,592.71,592.71,0,4,0.0
2022-11-29 14:06:00-05:00,592.68,592.75,592.68,592.75,0,4,0.0
2022-11-29 14:07:00-05:00,592.77,592.77,592.73,592.73,0,4,0.0
2022-11-29 14:08:00-05:00,592.69,592.69,592.69,592.69,0,4,0.0
2022-11-29 14:09:00-05:00,592.74,592.84,592.74,592.84,0,4,0.0
2022-11-29 14:10:00-05:00,592.85,592.89,592.85,592.85,0,4,0.0
2022-11-29 14:11:00-05:00,592.86,592.87,592.85,592.86,0,4,0.0
2022-11-29 14:12:00-05:00,592.84,592.84,592.76,592.81,0,4,0.0
2022-11-29 14:13:00-05:00,592.83,592.83,592.7,592.7,0,4,0.0
2022-11-29 14:14:00-05:00,592.66,592.79,592.66,592.79,0,4,0.0
2022-11-29 14:15:00-05:00,592.8,592.83,592.8,592.82,0,4,0.0
2022-11-29 14:16:00-05:00,592.8,592.8,592.76,592.76,0,4,0.0
2022-11-29 14:17:00-05:00,592.75,592.75,592.71,592.71,0,4,0.0
2022-11-29 14:18:00-05:00,592.71,592.72,592.7,592.72,0,4,0.0
2022-11-29 14:19:00-05:00,592.72,592.76,592.72,592.74,0,4,0.0
2022-11-29 14:20:00-05:00,592.66,592.66,592.64,592.64,0,4,0.0
2022-11-29 14:21:00-05:00,592.64,592.64,592.58,592.58,0,4,0.0
2022-11-29 14:22:00-05:00,592.43,592.43,592.29,592.29,0,4,0.0
2022-11-29 14:23:00-05:00,592.27,592.3,592.27,592.3,0,4,0.0
2022-11-29 14:24:00-05:00,592.28,592.28,592.05,592.06,0,4,0.0
2022-11-29 14:25:00-05:00,592.06,592.06,592.03,592.03,0,4,0.0
2022-11-29 14:26:00-05:00,591.93,591.93,591.8,591.8,0,4,0.0
2022-11-29 14:27:00-05:00,591.78,591.78,591.6,591.6,0,4,0.0
2022-11-29 14:28:00-05:00,591.55,591.55,591.52,591.52,0,4,0.0
2022-11-29 14:29:00-05:00,591.54,591.54,591.48,591.48,0,4,0.0
2022-11-29 14:30:00-05:00,591.44,591.44,591.18,591.18,0,4,0.0
2022-11-29 14:31:00-05:00,591.15,591.15,591.15,591.15,0,4,0.0
2022-11-29 14:32:00-05:00,591.19,591.28,591.17,591.28,0,4,0.0
2022-11-29 14:33:00-05:00,591.31,591.36,591.31,591.32,0,4,0.0
2022-11-29 14:34:00-05:00,591.34,591.34,591.3,591.3,0,4,0.0
2022-11-29 14:35:00-05:00,591.29,591.43,591.29,591.43,0,4,0.0
2022-11-29 14:36:00-05:00,591.38,591.38,591.27,591.27,0,4,0.0
2022-11-29 14:37:00-05:00,591.25,591.31,591.25,591.3,0,4,0.0
2022-11-29 14:38:00-05:00,591.2,591.2,590.95,591.02,0,4,0.0
2022-11-29 14:39:00-05:00,591.04,591.19,591.04,591.19,0,4,0.0
2022-11-29 14:40:00-05:00,591.19,591.26,591.19,591.26,0,4,0.0
2022-11-29 14:41:00-05:00,591.18,591.18,591.09,591.09,0,4,0.0
2022-11-29 14:42:00-05:00,591.09,591.09,591.09,591.09,0,4,0.0
2022-11-29 14:43:00-05:00,591.08,591.08,590.87,590.87,0,4,0.0
2022-11-29 14:44:00-05:00,590.83,590.84,590.83,590.84,0,4,0.0
2022-11-29 14:45:00-05:00,590.86,590.86,590.78,590.8,0,4,0.0
2022-11-29 14:46:00-05:00,590.78,590.82,590.78,590.82,0,4,0.0
2022-11-29 14:47:00-05:00,590.8,590.93,590.8,590.93,0,4,0.0
2022-11-29 14:48:00-05:00,590.9,590.94,590.89,590.89,0,4,0.0
2022-11-29 14:49:00-05:00,590.87,590.91,590.87,590.91,0,4,0.0
2022-11-29 14:50:00-05:00,590.92,590.99,590.92,590.98,0,4,0.0
2022-11-29 14:51:00-05:00,590.96,591.07,590.96,591.07,0,4,0.0
2022-11-29 14:52:00-05:00,591.15,591.15,591.08,591.13,0,4,0.0
2022-11-29 14:53:00-05:00,591.2,591.21,591.19,591.19,0,4,0.0
2022-11-29 14:54:00-05:00,591.15,591.15,591.04,591.04,0,4,0.0
2022-11-29 14:55:00-05:00,591.04,591.1,591.04,591.1,0,4,0.0
2022-11-29 14:56:00-05:00,591.12,591.19,591.12,591.19,0,4,0.0
2022-11-29 14:57:00-05:00,591.19,591.19,591.11,591.12,0,4,0.0
2022-11-29 14:58:00-05:00,591.13,591.19,591.13,591.19,0,4,0.0
2022-11-29 14:59:00-05:00,591.21,591.29,591.21,591.29,0,4,0.0
2022-11-29 15:00:00-05:00,591.27,591.42,591.26,591.38,0,4,0.0
2022-11-29 15:01:00-05:00,591.4,591.46,591.4,591.46,0,4,0.0
2022-11-29 15:02:00-05:00,591.4,591.4,591.28,591.28,0,4,0.0
2022-11-29 15:03:00-05:00,591.25,591.27,591.24,591.27,0,4,0.0
2022-11-29 15:04:00-05:00,591.3,591.3,591.24,591.26,0,4,0.0
2022-11-29 15:05:00-05:00,591.3,591.63,591.3,591.63,0,4,0.0
2022-11-29 15:06:00-05:00,591.66,591.67,591.62,591.62,0,4,0.0
2022-11-29 15:07:00-05:00,591.71,591.71,591.69,591.71,0,4,0.0
2022-11-29 15:08:00-05:00,591.71,591.85,591.71,591.84,0,4,0.0
2022-11-29 15:09:00-05:00,591.88,591.93,591.88,591.92,0,4,0.0
2022-11-29 15:10:00-05:00,591.8,591.8,591.7,591.75,0,4,0.0
2022-11-29 15:11:00-05:00,591.74,591.75,591.74,591.75,0,4,0.0
2022-11-29 15:12:00-05:00,591.77,591.78,591.76,591.78,0,4,0.0
2022-11-29 15:13:00-05:00,591.79,591.96,591.79,591.96,0,4,0.0
2022-11-29 15:14:00-05:00,591.96,591.98,591.96,591.96,0,4,0.0
2022-11-29 15:15:00-05:00,591.95,591.97,591.94,591.94,0,4,0.0
2022-11-29 15:16:00-05:00,592.01,592.08,592.01,592.04,0,4,0.0
2022-11-29 15:17:00-05:00,592.11,592.18,592.06,592.18,0,4,0.0
2022-11-29 15:18:00-05:00,592.16,592.19,592.05,592.05,0,4,0.0
2022-11-29 15:19:00-05:00,592.01,592.01,591.98,591.98,0,4,0.0
2022-11-29 15:20:00-05:00,591.94,592.24,591.94,592.24,0,4,0.0
2022-11-29 15:21:00-05:00,592.16,592.2,592.16,592.2,0,4,0.0
2022-11-29 15:22:00-05:00,592.22,592.31,592.22,592.31,0,4,0.0
2022-11-29 15:23:00-05:00,592.27,592.27,591.99,591.99,0,4,0.0
2022-11-29 15:24:00-05:00,591.89,591.89,591.77,591.83,0,4,0.0
2022-11-29 15:25:00-05:00,591.77,591.79,591.67,591.67,0,4,0.0
2022-11-29 15:26:00-05:00,591.66,591.66,591.61,591.61,0,4,0.0
2022-11-29 15:27:00-05:00,591.62,591.62,591.57,591.62,0,4,0.0
2022-11-29 15:28:00-05:00,591.66,591.85,591.66,591.85,0,4,0.0
2022-11-29 15:29:00-05:00,592.03,592.04,591.94,591.94,0,4,0.0
2022-11-29 15:30:00-05:00,592.03,592.03,591.98,591.99,0,4,0.0
2022-11-29 15:31:00-05:00,591.94,592.03,591.94,591.98,0,4,0.0
2022-11-29 15:32:00-05:00,592.01,592.45,592.01,592.39,0,4,0.0
2022-11-29 15:33:00-05:00,592.3,592.35,592.28,592.35,0,4,0.0
2022-11-29 15:34:00-05:00,592.42,592.52,592.39,592.52,0,4,0.0
2022-11-29 15:35:00-05:00,592.61,592.61,592.54,592.54,0,4,0.0
2022-11-29 15:36:00-05:00,592.33,592.33,592.15,592.18,0,4,0.0
2022-11-29 15:37:00-05:00,592.09,592.09,591.96,591.96,0,4,0.0
2022-11-29 15:38:00-05:00,591.95,592.12,591.95,592.12,0,4,0.0
2022-11-29 15:39:00-05:00,592.15,592.15,592.07,592.11,0,4,0.0
2022-11-29 15:40:00-05:00,592.09,592.44,592.09,592.44,0,4,0.0
2022-11-29 15:41:00-05:00,592.48,592.52,592.45,592.52,0,4,0.0
2022-11-29 15:42:00-05:00,592.59,592.62,592.58,592.61,0,4,0.0
2022-11-29 15:43:00-05:00,592.6,592.6,592.49,592.53,0,4,0.0
2022-11-29 15:44:00-05:00,592.52,592.52,592.18,592.18,0,4,0.0
2022-11-29 15:45:00-05:00,592.07,592.1,592.0,592.04,0,4,0.0
2022-11-29 15:46:00-05:00,592.05,592.05,591.88,591.96,0,4,0.0
2022-11-29 15:47:00-05:00,591.99,592.1,591.97,592.1,0,4,0.0
2022-11-29 15:48:00-05:00,592.15,592.41,592.15,592.41,0,4,0.0
2022-11-29 15:49:00-05:00,592.38,592.55,592.35,592.55,0,4,0.0
2022-11-29 15:50:00-05:00,592.67,592.67,592.44,592.44,0,4,0.0
2022-11-29 15:51:00-05:00,592.36,592.42,592.28,592.41,0,4,0.0
2022-11-29 15:52:00-05:00,592.58,592.58,592.38,592.38,0,4,0.0
2022-11-29 15:53:00-05:00,592.31,592.31,592.0,592.0,0,4,0.0
2022-11-29 15:54:00-05:00,592.01,592.06,591.97,592.05,0,4,0.0
2022-11-29 15:55:00-05:00,592.2,592.36,592.2,592.36,0,4,0.0
2022-11-29 15:56:00-05:00,592.42,592.63,592.42,592.63,0,4,0.0
