,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index
,open,high,low,close,volume,num_trds,value
2022-10-14 14:08:00-04:00,430.65,430.88,430.65,430.88,0,4,0.0
2022-10-14 14:09:00-04:00,430.86,430.86,430.73,430.74,0,4,0.0
2022-10-14 14:10:00-04:00,430.68,430.68,430.57,430.57,0,4,0.0
2022-10-14 14:11:00-04:00,430.43,430.46,430.43,430.44,0,4,0.0
2022-10-14 14:12:00-04:00,430.38,430.38,430.31,430.31,0,4,0.0
2022-10-14 14:13:00-04:00,430.3,430.3,430.09,430.09,0,4,0.0
2022-10-14 14:14:00-04:00,430.08,430.08,430.02,430.02,0,4,0.0
2022-10-14 14:15:00-04:00,429.99,430.0,429.95,429.95,0,4,0.0
2022-10-14 14:16:00-04:00,429.89,429.91,429.73,429.73,0,4,0.0
2022-10-14 14:17:00-04:00,429.66,429.66,429.64,429.64,0,4,0.0
2022-10-14 14:18:00-04:00,429.58,429.67,429.58,429.67,0,4,0.0
2022-10-14 14:19:00-04:00,429.64,429.64,429.55,429.55,0,4,0.0
2022-10-14 14:20:00-04:00,429.57,429.57,429.44,429.44,0,4,0.0
2022-10-14 14:21:00-04:00,429.45,429.46,429.45,429.46,0,4,0.0
2022-10-14 14:22:00-04:00,429.47,429.52,429.47,429.52,0,4,0.0
2022-10-14 14:23:00-04:00,429.6,429.62,429.5,429.5,0,4,0.0
2022-10-14 14:24:00-04:00,429.57,429.57,429.54,429.54,0,4,0.0
2022-10-14 14:25:00-04:00,429.52,429.52,429.44,429.44,0,4,0.0
2022-10-14 14:26:00-04:00,429.35,429.35,429.23,429.23,0,4,0.0
2022-10-14 14:27:00-04:00,429.19,429.19,429.02,429.02,0,4,0.0
2022-10-14 14:28:00-04:00,429.11,429.23,429.11,429.2,0,4,0.0
2022-10-14 14:29:00-04:00,429.21,429.39,429.21,429.39,0,4,0.0
2022-10-14 14:30:00-04:00,429.31,429.33,429.26,429.26,0,4,0.0
2022-10-14 14:31:00-04:00,429.39,429.43,429.37,429.39,0,4,0.0
2022-10-14 14:32:00-04:00,429.39,429.41,429.39,429.4,0,4,0.0
2022-10-14 14:33:00-04:00,429.35,429.35,429.23,429.23,0,4,0.0
2022-10-14 14:34:00-04:00,429.23,429.23,429.18,429.18,0,4,0.0
2022-10-14 14:35:00-04:00,429.28,429.28,429.22,429.23,0,4,0.0
2022-10-14 14:36:00-04:00,429.22,429.22,429.14,429.21,0,4,0.0
2022-10-14 14:37:00-04:00,429.24,429.24,429.09,429.14,0,4,0.0
2022-10-14 14:38:00-04:00,429.15,429.25,429.15,429.23,0,4,0.0
2022-10-14 14:39:00-04:00,429.23,429.24,429.21,429.21,0,4,0.0
2022-10-14 14:40:00-04:00,429.21,429.21,428.76,428.76,0,4,0.0
2022-10-14 14:41:00-04:00,428.75,429.05,428.75,429.05,0,4,0.0
2022-10-14 14:42:00-04:00,429.08,429.2,429.07,429.2,0,4,0.0
2022-10-14 14:43:00-04:00,429.22,429.37,429.22,429.37,0,4,0.0
2022-10-14 14:44:00-04:00,429.37,429.39,429.34,429.34,0,4,0.0
2022-10-14 14:45:00-04:00,429.32,429.32,429.29,429.29,0,4,0.0
2022-10-14 14:46:00-04:00,429.23,429.28,429.22,429.22,0,4,0.0
2022-10-14 14:47:00-04:00,429.24,429.24,429.11,429.14,0,4,0.0
2022-10-14 14:48:00-04:00,429.26,429.4,429.26,429.4,0,4,0.0
2022-10-14 14:49:00-04:00,429.32,429.49,429.32,429.49,0,4,0.0
2022-10-14 14:50:00-04:00,429.44,429.44,429.39,429.39,0,4,0.0
2022-10-14 14:51:00-04:00,429.44,429.5,429.44,429.49,0,4,0.0
2022-10-14 14:52:00-04:00,429.58,429.58,429.55,429.55,0,4,0.0
2022-10-14 14:53:00-04:00,429.56,429.56,429.51,429.53,0,4,0.0
2022-10-14 14:54:00-04:00,429.51,429.57,429.44,429.44,0,4,0.0
2022-10-14 14:55:00-04:00,429.41,429.6,429.41,429.6,0,4,0.0
2022-10-14 14:56:00-04:00,429.67,429.67,429.6,429.6,0,4,0.0
2022-10-14 14:57:00-04:00,429.54,429.54,429.53,429.53,0,4,0.0
2022-10-14 14:58:00-04:00,429.47,429.47,429.42,429.42,0,4,0.0
2022-10-14 14:59:00-04:00,429.33,429.52,429.33,429.52,0,4,0.0
2022-10-14 15:00:00-04:00,429.96,430.08,429.96,430.05,0,4,0.0
2022-10-14 15:01:00-04:00,430.03,430.16,430.03,430.14,0,4,0.0
2022-10-14 15:02:00-04:00,430.15,430.15,430.08,430.08,0,4,0.0
2022-10-14 15:03:00-04:00,430.13,430.42,430.13,430.42,0,4,0.0
2022-10-14 15:04:00-04:00,430.39,430.42,430.36,430.36,0,4,0.0
2022-10-14 15:05:00-04:00,430.32,430.32,430.05,430.05,0,4,0.0
2022-10-14 15:06:00-04:00,430.13,430.25,430.13,430.23,0,4,0.0
2022-10-14 15:07:00-04:00,430.12,430.13,429.92,429.92,0,4,0.0
2022-10-14 15:08:00-04:00,429.72,429.74,429.72,429.74,0,4,0.0
2022-10-14 15:09:00-04:00,429.7,429.7,429.67,429.7,0,4,0.0
2022-10-14 15:10:00-04:00,429.65,429.75,429.65,429.72,0,4,0.0
2022-10-14 15:11:00-04:00,429.74,429.81,429.74,429.81,0,4,0.0
2022-10-14 15:12:00-04:00,429.76,429.76,429.72,429.72,0,4,0.0
2022-10-14 15:13:00-04:00,429.78,429.78,429.48,429.48,0,4,0.0
2022-10-14 15:14:00-04:00,429.48,429.5,429.45,429.45,0,4,0.0
2022-10-14 15:15:00-04:00,429.45,429.45,429.2,429.23,0,4,0.0
2022-10-14 15:16:00-04:00,429.17,429.17,428.92,428.92,0,4,0.0
2022-10-14 15:17:00-04:00,428.89,428.93,428.85,428.85,0,4,0.0
2022-10-14 15:18:00-04:00,428.86,428.86,428.69,428.69,0,4,0.0
2022-10-14 15:19:00-04:00,428.77,429.01,428.77,429.01,0,4,0.0
2022-10-14 15:20:00-04:00,428.99,429.07,428.99,429.05,0,4,0.0
2022-10-14 15:21:00-04:00,429.09,429.09,429.04,429.04,0,4,0.0
2022-10-14 15:22:00-04:00,429.05,429.41,429.05,429.41,0,4,0.0
2022-10-14 15:23:00-04:00,429.44,429.65,429.44,429.65,0,4,0.0
2022-10-14 15:24:00-04:00,429.64,429.82,429.64,429.82,0,4,0.0
2022-10-14 15:25:00-04:00,429.76,429.99,429.76,429.99,0,4,0.0
2022-10-14 15:26:00-04:00,429.92,429.92,429.75,429.85,0,4,0.0
2022-10-14 15:27:00-04:00,429.87,429.95,429.87,429.95,0,4,0.0
2022-10-14 15:28:00-04:00,430.05,430.14,430.0,430.14,0,4,0.0
2022-10-14 15:29:00-04:00,430.27,430.32,430.27,430.3,0,4,0.0
2022-10-14 15:30:00-04:00,430.02,430.27,429.94,430.27,0,4,0.0
2022-10-14 15:31:00-04:00,430.34,430.34,430.15,430.17,0,4,0.0
2022-10-14 15:32:00-04:00,430.14,430.29,430.14,430.29,0,4,0.0
2022-10-14 15:33:00-04:00,430.21,430.27,430.18,430.24,0,4,0.0
2022-10-14 15:34:00-04:00,430.43,430.75,430.43,430.75,0,4,0.0
2022-10-14 15:35:00-04:00,430.86,430.99,430.86,430.99,0,4,0.0
2022-10-14 15:36:00-04:00,430.73,430.73,430.6,430.6,0,4,0.0
2022-10-14 15:37:00-04:00,430.66,430.66,430.45,430.45,0,4,0.0
2022-10-14 15:38:00-04:00,430.4,430.4,430.31,430.32,0,4,0.0
2022-10-14 15:39:00-04:00,430.26,430.26,430.13,430.14,0,4,0.0
2022-10-14 15:40:00-04:00,430.12,430.12,430.03,430.03,0,4,0.0
2022-10-14 15:41:00-04:00,429.91,429.91,429.73,429.73,0,4,0.0
2022-10-14 15:42:00-04:00,429.85,429.85,429.77,429.82,0,4,0.0
2022-10-14 15:43:00-04:00,429.87,429.93,429.84,429.93,0,4,0.0
2022-10-14 15:44:00-04:00,429.97,430.03,429.97,430.03,0,4,0.0
2022-10-14 15:45:00-04:00,429.91,429.91,429.66,429.66,0,4,0.0
2022-10-14 15:46:00-04:00,429.62,429.67,429.61,429.67,0,4,0.0
2022-10-14 15:47:00-04:00,429.67,429.67,429.59,429.62,0,4,0.0
2022-10-14 15:48:00-04:00,429.73,429.73,429.66,429.73,0,4,0.0
2022-10-14 15:49:00-04:00,429.75,429.97,429.75,429.97,0,4,0.0
2022-10-14 15:50:00-04:00,430.26,430.36,430.22,430.36,0,4,0.0
2022-10-14 15:51:00-04:00,430.32,430.35,429.89,429.89,0,4,0.0
2022-10-14 15:52:00-04:00,430.0,430.15,430.0,430.13,0,4,0.0
2022-10-14 15:53:00-04:00,430.09,430.13,430.08,430.13,0,4,0.0
2022-10-14 15:54:00-04:00,430.17,430.17,429.93,429.97,0,4,0.0
2022-10-14 15:55:00-04:00,429.62,429.62,428.9,428.9,0,4,0.0
2022-10-14 15:56:00-04:00,428.95,429.03,428.82,428.82,0,4,0.0
2022-10-14 15:57:00-04:00,428.76,428.76,428.57,428.57,0,4,0.0
2022-10-14 15:58:00-04:00,428.33,428.33,428.26,428.31,0,4,0.0
2022-10-14 15:59:00-04:00,428.29,429.05,428.29,429.05,0,4,0.0
2022-10-14 16:00:00-04:00,428.9,428.9,428.9,428.9,0,4,0.0
2022-10-14 16:01:00-04:00,428.9,428.9,428.9,428.9,0,4,0.0
2022-10-14 16:02:00-04:00,428.9,428.9,428.9,428.9,0,4,0.0
2022-10-14 16:03:00-04:00,428.89,428.89,428.82,428.82,0,4,0.0
2022-10-14 16:04:00-04:00,428.8,428.8,428.74,428.74,0,4,0.0
2022-10-14 16:05:00-04:00,428.74,428.74,428.72,428.72,0,4,0.0
2022-10-14 16:06:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:07:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:08:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:09:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:10:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:11:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:12:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:13:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:14:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:15:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:16:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:17:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:18:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:19:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:20:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:21:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:22:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:23:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:24:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:25:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:26:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:27:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:28:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:29:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:30:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:31:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:32:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:33:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:34:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:35:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:36:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:37:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:38:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:39:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:40:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:41:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:42:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:43:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:44:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:45:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:46:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:47:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:48:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:49:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:50:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:51:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:52:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:53:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:54:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:55:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:56:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:57:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:58:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-14 16:59:00-04:00,428.72,428.72,428.72,428.72,0,4,0.0
2022-10-17 09:30:00-04:00,428.72,435.63,428.72,435.63,0,5,0.0
2022-10-17 09:31:00-04:00,435.87,436.14,435.87,436.14,0,4,0.0
2022-10-17 09:32:00-04:00,436.19,438.02,436.19,437.77,0,4,0.0
2022-10-17 09:33:00-04:00,437.72,438.51,437.72,438.51,0,4,0.0
2022-10-17 09:34:00-04:00,438.57,439.33,438.57,439.28,0,4,0.0
2022-10-17 09:35:00-04:00,439.46,439.99,439.46,439.96,0,4,0.0
2022-10-17 09:36:00-04:00,440.16,440.5,440.16,440.5,0,4,0.0
2022-10-17 09:37:00-04:00,440.69,440.96,440.69,440.96,0,4,0.0
2022-10-17 09:38:00-04:00,441.08,441.08,440.73,440.82,0,4,0.0
2022-10-17 09:39:00-04:00,440.96,440.96,440.75,440.8,0,4,0.0
2022-10-17 09:40:00-04:00,440.96,441.57,440.96,441.57,0,4,0.0
2022-10-17 09:41:00-04:00,441.68,441.97,441.6,441.97,0,4,0.0
2022-10-17 09:42:00-04:00,442.21,442.21,441.61,441.61,0,4,0.0
2022-10-17 09:43:00-04:00,441.6,441.67,441.51,441.67,0,4,0.0
2022-10-17 09:44:00-04:00,441.87,441.87,441.43,441.43,0,4,0.0
2022-10-17 09:45:00-04:00,440.89,440.89,440.67,440.7,0,4,0.0
2022-10-17 09:46:00-04:00,440.69,440.79,440.69,440.73,0,4,0.0
2022-10-17 09:47:00-04:00,440.59,440.93,440.59,440.93,0,4,0.0
2022-10-17 09:48:00-04:00,440.85,441.19,440.85,441.19,0,4,0.0
2022-10-17 09:49:00-04:00,441.19,441.4,441.18,441.4,0,4,0.0
2022-10-17 09:50:00-04:00,441.53,441.68,441.43,441.68,0,4,0.0
2022-10-17 09:51:00-04:00,441.61,441.61,441.27,441.27,0,4,0.0
2022-10-17 09:52:00-04:00,441.32,441.32,440.99,440.99,0,4,0.0
2022-10-17 09:53:00-04:00,440.97,441.08,440.91,441.08,0,4,0.0
2022-10-17 09:54:00-04:00,441.17,441.18,441.09,441.12,0,4,0.0
2022-10-17 09:55:00-04:00,441.09,441.09,440.85,440.85,0,4,0.0
2022-10-17 09:56:00-04:00,440.79,440.79,440.3,440.3,0,4,0.0
2022-10-17 09:57:00-04:00,439.89,440.0,439.89,439.94,0,4,0.0
2022-10-17 09:58:00-04:00,439.94,439.94,439.76,439.76,0,4,0.0
2022-10-17 09:59:00-04:00,439.76,439.76,439.46,439.56,0,4,0.0
2022-10-17 10:00:00-04:00,439.89,440.23,439.89,440.23,0,4,0.0
2022-10-17 10:01:00-04:00,440.32,440.33,440.25,440.33,0,4,0.0
2022-10-17 10:02:00-04:00,440.41,440.6,440.41,440.42,0,4,0.0
2022-10-17 10:03:00-04:00,440.47,440.47,440.32,440.34,0,4,0.0
2022-10-17 10:04:00-04:00,440.21,440.39,440.2,440.39,0,4,0.0
2022-10-17 10:05:00-04:00,440.48,440.48,440.19,440.19,0,4,0.0
2022-10-17 10:06:00-04:00,439.99,440.07,439.94,440.07,0,4,0.0
2022-10-17 10:07:00-04:00,439.93,440.2,439.92,440.2,0,4,0.0
2022-10-17 10:08:00-04:00,440.27,440.45,440.27,440.45,0,4,0.0
2022-10-17 10:09:00-04:00,440.54,440.61,440.44,440.44,0,4,0.0
2022-10-17 10:10:00-04:00,440.29,440.8,440.29,440.8,0,4,0.0
2022-10-17 10:11:00-04:00,440.86,440.86,440.83,440.83,0,4,0.0
2022-10-17 10:12:00-04:00,440.7,441.19,440.7,441.19,0,4,0.0
2022-10-17 10:13:00-04:00,441.0,441.29,441.0,441.22,0,4,0.0
2022-10-17 10:14:00-04:00,441.23,441.51,441.23,441.51,0,4,0.0
2022-10-17 10:15:00-04:00,441.6,441.83,441.6,441.8,0,4,0.0
2022-10-17 10:16:00-04:00,441.81,441.83,441.73,441.73,0,4,0.0
2022-10-17 10:17:00-04:00,441.69,441.8,441.69,441.8,0,4,0.0
2022-10-17 10:18:00-04:00,441.87,441.87,441.76,441.76,0,4,0.0
2022-10-17 10:19:00-04:00,441.71,441.76,441.71,441.76,0,4,0.0
2022-10-17 10:20:00-04:00,441.85,442.2,441.85,442.2,0,4,0.0
2022-10-17 10:21:00-04:00,442.29,442.33,442.16,442.16,0,4,0.0
2022-10-17 10:22:00-04:00,442.02,442.02,441.16,441.16,0,4,0.0
2022-10-17 10:23:00-04:00,441.13,441.25,441.13,441.25,0,4,0.0
2022-10-17 10:24:00-04:00,441.15,441.15,441.08,441.08,0,4,0.0
2022-10-17 10:25:00-04:00,440.96,440.96,440.57,440.57,0,4,0.0
2022-10-17 10:26:00-04:00,440.57,440.6,440.56,440.56,0,4,0.0
2022-10-17 10:27:00-04:00,440.55,440.72,440.55,440.72,0,4,0.0
2022-10-17 10:28:00-04:00,440.75,440.75,440.66,440.72,0,4,0.0
2022-10-17 10:29:00-04:00,440.69,440.69,440.45,440.45,0,4,0.0
2022-10-17 10:30:00-04:00,440.46,440.51,440.3,440.3,0,4,0.0
2022-10-17 10:31:00-04:00,440.33,440.42,440.31,440.42,0,4,0.0
2022-10-17 10:32:00-04:00,440.46,440.76,440.46,440.75,0,4,0.0
2022-10-17 10:33:00-04:00,440.8,440.8,440.63,440.63,0,4,0.0
2022-10-17 10:34:00-04:00,440.5,440.5,440.3,440.36,0,4,0.0
2022-10-17 10:35:00-04:00,440.56,441.04,440.56,441.04,0,4,0.0
2022-10-17 10:36:00-04:00,441.06,441.23,440.98,441.23,0,4,0.0
2022-10-17 10:37:00-04:00,441.08,441.1,441.03,441.03,0,4,0.0
2022-10-17 10:38:00-04:00,441.02,441.02,440.96,440.96,0,4,0.0
2022-10-17 10:39:00-04:00,440.91,440.91,440.7,440.76,0,4,0.0
2022-10-17 10:40:00-04:00,440.85,440.89,440.85,440.88,0,4,0.0
2022-10-17 10:41:00-04:00,440.85,440.85,440.8,440.8,0,4,0.0
2022-10-17 10:42:00-04:00,440.87,440.89,440.8,440.8,0,4,0.0
2022-10-17 10:43:00-04:00,440.79,440.84,440.78,440.84,0,4,0.0
2022-10-17 10:44:00-04:00,440.84,440.84,440.72,440.72,0,4,0.0
2022-10-17 10:45:00-04:00,440.68,440.68,440.5,440.5,0,4,0.0
2022-10-17 10:46:00-04:00,440.52,440.59,440.52,440.58,0,4,0.0
2022-10-17 10:47:00-04:00,440.59,440.59,440.45,440.45,0,4,0.0
2022-10-17 10:48:00-04:00,440.32,440.32,440.16,440.23,0,4,0.0
2022-10-17 10:49:00-04:00,440.2,440.2,439.95,439.96,0,4,0.0
2022-10-17 10:50:00-04:00,439.67,439.67,439.08,439.08,0,4,0.0
2022-10-17 10:51:00-04:00,438.51,438.56,438.5,438.5,0,4,0.0
2022-10-17 10:52:00-04:00,438.46,438.55,438.46,438.47,0,4,0.0
2022-10-17 10:53:00-04:00,438.45,438.47,438.3,438.3,0,4,0.0
2022-10-17 10:54:00-04:00,438.23,438.23,438.13,438.23,0,4,0.0
2022-10-17 10:55:00-04:00,438.17,438.39,438.17,438.37,0,4,0.0
2022-10-17 10:56:00-04:00,438.38,438.38,438.19,438.19,0,4,0.0
2022-10-17 10:57:00-04:00,437.93,437.99,437.88,437.99,0,4,0.0
2022-10-17 10:58:00-04:00,437.97,438.21,437.97,438.2,0,4,0.0
2022-10-17 10:59:00-04:00,438.26,438.41,438.26,438.4,0,4,0.0
2022-10-17 11:00:00-04:00,438.58,438.72,438.58,438.72,0,4,0.0
2022-10-17 11:01:00-04:00,438.85,439.08,438.85,439.03,0,4,0.0
2022-10-17 11:02:00-04:00,438.98,439.13,438.98,439.13,0,4,0.0
2022-10-17 11:03:00-04:00,439.26,439.36,439.26,439.36,0,4,0.0
2022-10-17 11:04:00-04:00,439.39,439.39,439.22,439.22,0,4,0.0
2022-10-17 11:05:00-04:00,439.18,439.32,439.18,439.32,0,4,0.0
2022-10-17 11:06:00-04:00,439.31,439.31,439.24,439.24,0,4,0.0
2022-10-17 11:07:00-04:00,439.18,439.18,438.69,438.69,0,4,0.0
2022-10-17 11:08:00-04:00,438.66,438.66,438.39,438.39,0,4,0.0
2022-10-17 11:09:00-04:00,438.4,438.4,438.32,438.32,0,4,0.0
2022-10-17 11:10:00-04:00,438.34,438.44,438.34,438.44,0,4,0.0
2022-10-17 11:11:00-04:00,438.73,438.78,438.73,438.78,0,4,0.0
2022-10-17 11:12:00-04:00,438.81,438.9,438.81,438.9,0,4,0.0
2022-10-17 11:13:00-04:00,438.71,438.71,438.61,438.61,0,4,0.0
2022-10-17 11:14:00-04:00,438.53,438.53,438.39,438.39,0,4,0.0
2022-10-17 11:15:00-04:00,438.33,438.33,438.19,438.19,0,4,0.0
2022-10-17 11:16:00-04:00,437.95,437.95,437.87,437.94,0,4,0.0
2022-10-17 11:17:00-04:00,438.04,438.09,438.04,438.07,0,4,0.0
2022-10-17 11:18:00-04:00,438.03,438.12,438.03,438.12,0,4,0.0
2022-10-17 11:19:00-04:00,438.12,438.13,438.01,438.01,0,4,0.0
2022-10-17 11:20:00-04:00,438.09,438.22,438.09,438.22,0,4,0.0
2022-10-17 11:21:00-04:00,438.22,438.23,438.1,438.23,0,4,0.0
2022-10-17 11:22:00-04:00,438.29,438.36,438.21,438.36,0,4,0.0
2022-10-17 11:23:00-04:00,438.39,438.66,438.39,438.66,0,4,0.0
2022-10-17 11:24:00-04:00,438.69,438.74,438.66,438.74,0,4,0.0
2022-10-17 11:25:00-04:00,438.7,438.81,438.69,438.81,0,4,0.0
2022-10-17 11:26:00-04:00,438.88,438.95,438.88,438.95,0,4,0.0
2022-10-17 11:27:00-04:00,438.96,439.05,438.96,439.05,0,4,0.0
2022-10-17 11:28:00-04:00,439.17,439.3,439.17,439.3,0,4,0.0
2022-10-17 11:29:00-04:00,439.38,439.71,439.38,439.71,0,4,0.0
2022-10-17 11:30:00-04:00,439.7,439.7,439.64,439.69,0,4,0.0
2022-10-17 11:31:00-04:00,439.72,439.73,439.68,439.73,0,4,0.0
2022-10-17 11:32:00-04:00,439.72,439.8,439.72,439.78,0,4,0.0
2022-10-17 11:33:00-04:00,439.81,440.02,439.81,440.02,0,4,0.0
2022-10-17 11:34:00-04:00,440.05,440.05,440.0,440.01,0,4,0.0
2022-10-17 11:35:00-04:00,440.0,440.02,439.98,439.98,0,4,0.0
2022-10-17 11:36:00-04:00,439.99,440.05,439.99,440.0,0,4,0.0
2022-10-17 11:37:00-04:00,439.96,439.96,439.92,439.92,0,4,0.0
2022-10-17 11:38:00-04:00,439.89,439.96,439.89,439.96,0,4,0.0
2022-10-17 11:39:00-04:00,439.95,440.05,439.95,440.05,0,4,0.0
2022-10-17 11:40:00-04:00,440.19,440.24,440.18,440.24,0,4,0.0
2022-10-17 11:41:00-04:00,440.23,440.44,440.23,440.44,0,4,0.0
2022-10-17 11:42:00-04:00,440.57,440.57,440.36,440.36,0,4,0.0
2022-10-17 11:43:00-04:00,440.28,440.28,440.19,440.19,0,4,0.0
2022-10-17 11:44:00-04:00,440.18,440.19,440.15,440.16,0,4,0.0
2022-10-17 11:45:00-04:00,440.08,440.08,440.03,440.03,0,4,0.0
2022-10-17 11:46:00-04:00,440.07,440.07,440.02,440.04,0,4,0.0
2022-10-17 11:47:00-04:00,440.04,440.09,440.04,440.08,0,4,0.0
2022-10-17 11:48:00-04:00,440.11,440.16,440.06,440.06,0,4,0.0
2022-10-17 11:49:00-04:00,440.1,440.22,440.1,440.22,0,4,0.0
2022-10-17 11:50:00-04:00,440.27,440.27,440.2,440.21,0,4,0.0
2022-10-17 11:51:00-04:00,440.24,440.24,440.21,440.24,0,4,0.0
2022-10-17 11:52:00-04:00,440.31,440.46,440.31,440.46,0,4,0.0
2022-10-17 11:53:00-04:00,440.61,440.84,440.61,440.84,0,4,0.0
2022-10-17 11:54:00-04:00,440.79,440.79,440.69,440.73,0,4,0.0
2022-10-17 11:55:00-04:00,440.79,440.79,440.64,440.64,0,4,0.0
2022-10-17 11:56:00-04:00,440.64,440.66,440.63,440.66,0,4,0.0
2022-10-17 11:57:00-04:00,440.68,440.68,440.57,440.63,0,4,0.0
2022-10-17 11:58:00-04:00,440.63,440.64,440.59,440.59,0,4,0.0
2022-10-17 11:59:00-04:00,440.56,440.56,440.54,440.55,0,4,0.0
2022-10-17 12:00:00-04:00,440.62,440.62,440.55,440.57,0,4,0.0
2022-10-17 12:01:00-04:00,440.56,440.56,440.47,440.51,0,4,0.0
2022-10-17 12:02:00-04:00,440.52,440.55,440.5,440.55,0,4,0.0
2022-10-17 12:03:00-04:00,440.49,440.49,440.4,440.4,0,4,0.0
2022-10-17 12:04:00-04:00,440.38,440.44,440.37,440.39,0,4,0.0
2022-10-17 12:05:00-04:00,440.39,440.52,440.39,440.52,0,4,0.0
2022-10-17 12:06:00-04:00,440.53,440.62,440.53,440.62,0,4,0.0
2022-10-17 12:07:00-04:00,440.7,441.08,440.7,441.08,0,4,0.0
2022-10-17 12:08:00-04:00,441.12,441.24,441.12,441.24,0,4,0.0
2022-10-17 12:09:00-04:00,441.24,441.43,441.24,441.43,0,4,0.0
2022-10-17 12:10:00-04:00,441.45,441.45,441.3,441.3,0,4,0.0
2022-10-17 12:11:00-04:00,441.29,441.29,441.16,441.16,0,4,0.0
2022-10-17 12:12:00-04:00,441.02,441.02,440.71,440.71,0,4,0.0
2022-10-17 12:13:00-04:00,440.69,440.69,440.47,440.47,0,4,0.0
2022-10-17 12:14:00-04:00,440.52,440.71,440.52,440.71,0,4,0.0
2022-10-17 12:15:00-04:00,440.79,440.82,440.78,440.81,0,4,0.0
2022-10-17 12:16:00-04:00,440.8,440.83,440.78,440.83,0,4,0.0
