,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index
,open,high,low,close,volume,num_trds,value
2022-10-04 12:20:00-04:00,3782.03,3783.12,3780.68,3780.83,0,60,0.0
2022-10-04 12:21:00-04:00,3780.91,3781.2,3779.99,3781.2,0,60,0.0
2022-10-04 12:22:00-04:00,3781.28,3782.27,3781.25,3781.58,0,60,0.0
2022-10-04 12:23:00-04:00,3781.46,3781.76,3780.25,3780.31,0,60,0.0
2022-10-04 12:24:00-04:00,3780.23,3780.83,3780.21,3780.77,0,60,0.0
2022-10-04 12:25:00-04:00,3780.77,3782.3,3780.75,3782.01,0,60,0.0
2022-10-04 12:26:00-04:00,3782.08,3782.3,3780.83,3780.86,0,60,0.0
2022-10-04 12:27:00-04:00,3780.88,3784.88,3780.86,3784.86,0,60,0.0
2022-10-04 12:28:00-04:00,3784.89,3788.47,3784.89,3788.47,0,60,0.0
2022-10-04 12:29:00-04:00,3788.41,3788.71,3785.6,3786.08,0,60,0.0
2022-10-04 12:30:00-04:00,3786.07,3787.51,3785.57,3787.46,0,60,0.0
2022-10-04 12:31:00-04:00,3787.04,3788.45,3787.01,3787.85,0,60,0.0
2022-10-04 12:32:00-04:00,3787.74,3788.25,3787.41,3788.24,0,60,0.0
2022-10-04 12:33:00-04:00,3788.31,3788.45,3787.5,3787.58,0,60,0.0
2022-10-04 12:34:00-04:00,3787.54,3787.78,3786.41,3787.76,0,60,0.0
2022-10-04 12:35:00-04:00,3787.73,3787.73,3786.43,3786.64,0,60,0.0
2022-10-04 12:36:00-04:00,3786.59,3786.59,3785.77,3786.34,0,60,0.0
2022-10-04 12:37:00-04:00,3786.32,3787.24,3786.26,3787.2,0,60,0.0
2022-10-04 12:38:00-04:00,3787.25,3787.5,3786.33,3786.98,0,60,0.0
2022-10-04 12:39:00-04:00,3787.0,3787.42,3786.84,3786.84,0,60,0.0
2022-10-04 12:40:00-04:00,3786.64,3786.64,3784.99,3784.99,0,60,0.0
2022-10-04 12:41:00-04:00,3784.89,3785.02,3784.33,3784.66,0,60,0.0
2022-10-04 12:42:00-04:00,3784.62,3784.63,3781.7,3781.89,0,60,0.0
2022-10-04 12:43:00-04:00,3781.92,3783.23,3781.92,3782.66,0,60,0.0
2022-10-04 12:44:00-04:00,3782.67,3782.99,3781.56,3782.49,0,60,0.0
2022-10-04 12:45:00-04:00,3782.46,3782.64,3780.71,3780.71,0,60,0.0
2022-10-04 12:46:00-04:00,3780.17,3780.17,3778.02,3778.02,0,60,0.0
2022-10-04 12:47:00-04:00,3777.87,3777.87,3776.42,3777.53,0,60,0.0
2022-10-04 12:48:00-04:00,3777.42,3777.59,3775.24,3775.64,0,60,0.0
2022-10-04 12:49:00-04:00,3775.62,3776.3,3774.43,3775.39,0,60,0.0
2022-10-04 12:50:00-04:00,3775.13,3775.36,3774.52,3774.57,0,60,0.0
2022-10-04 12:51:00-04:00,3774.59,3776.17,3774.59,3776.08,0,60,0.0
2022-10-04 12:52:00-04:00,3775.59,3775.75,3773.13,3773.71,0,60,0.0
2022-10-04 12:53:00-04:00,3773.74,3774.64,3773.43,3773.43,0,60,0.0
2022-10-04 12:54:00-04:00,3773.3,3773.73,3772.98,3773.45,0,60,0.0
2022-10-04 12:55:00-04:00,3773.18,3773.22,3772.38,3772.86,0,60,0.0
2022-10-04 12:56:00-04:00,3772.74,3773.41,3772.08,3773.33,0,60,0.0
2022-10-04 12:57:00-04:00,3773.36,3775.86,3773.36,3774.91,0,60,0.0
2022-10-04 12:58:00-04:00,3774.43,3774.55,3774.09,3774.54,0,60,0.0
2022-10-04 12:59:00-04:00,3774.52,3775.45,3774.44,3775.14,0,60,0.0
2022-10-04 13:00:00-04:00,3774.97,3776.06,3774.72,3775.97,0,60,0.0
2022-10-04 13:01:00-04:00,3775.95,3775.99,3773.33,3773.33,0,60,0.0
2022-10-04 13:02:00-04:00,3773.3,3773.3,3771.23,3771.91,0,60,0.0
2022-10-04 13:03:00-04:00,3771.89,3775.27,3771.89,3773.61,0,60,0.0
2022-10-04 13:04:00-04:00,3773.61,3774.09,3773.05,3773.69,0,60,0.0
2022-10-04 13:05:00-04:00,3773.57,3773.75,3771.31,3771.46,0,60,0.0
2022-10-04 13:06:00-04:00,3771.48,3772.12,3769.02,3769.11,0,60,0.0
2022-10-04 13:07:00-04:00,3769.11,3770.41,3767.78,3767.78,0,60,0.0
2022-10-04 13:08:00-04:00,3767.68,3768.26,3767.61,3767.88,0,60,0.0
2022-10-04 13:09:00-04:00,3767.78,3768.45,3767.36,3768.2,0,60,0.0
2022-10-04 13:10:00-04:00,3768.17,3769.1,3768.0,3768.91,0,60,0.0
2022-10-04 13:11:00-04:00,3768.98,3770.86,3768.97,3770.35,0,60,0.0
2022-10-04 13:12:00-04:00,3770.34,3770.34,3767.78,3767.78,0,60,0.0
2022-10-04 13:13:00-04:00,3767.6,3767.6,3765.69,3765.97,0,60,0.0
2022-10-04 13:14:00-04:00,3765.79,3765.88,3764.44,3764.44,0,60,0.0
2022-10-04 13:15:00-04:00,3764.38,3764.38,3761.04,3761.39,0,60,0.0
2022-10-04 13:16:00-04:00,3761.63,3763.2,3760.86,3760.86,0,60,0.0
2022-10-04 13:17:00-04:00,3761.01,3761.11,3758.82,3759.96,0,60,0.0
2022-10-04 13:18:00-04:00,3759.9,3760.11,3758.8,3758.8,0,60,0.0
2022-10-04 13:19:00-04:00,3758.73,3759.42,3756.28,3756.64,0,60,0.0
2022-10-04 13:20:00-04:00,3756.42,3756.42,3754.4,3755.95,0,60,0.0
2022-10-04 13:21:00-04:00,3755.86,3758.74,3755.86,3758.56,0,60,0.0
2022-10-04 13:22:00-04:00,3758.61,3759.62,3758.48,3759.62,0,60,0.0
2022-10-04 13:23:00-04:00,3759.75,3760.18,3758.33,3758.77,0,60,0.0
2022-10-04 13:24:00-04:00,3758.8,3760.92,3758.8,3759.72,0,60,0.0
2022-10-04 13:25:00-04:00,3759.88,3761.67,3759.81,3761.67,0,60,0.0
2022-10-04 13:26:00-04:00,3761.8,3765.81,3761.8,3765.38,0,60,0.0
2022-10-04 13:27:00-04:00,3765.51,3766.8,3765.27,3765.27,0,60,0.0
2022-10-04 13:28:00-04:00,3765.29,3765.44,3764.58,3765.28,0,60,0.0
2022-10-04 13:29:00-04:00,3765.27,3766.61,3764.97,3766.61,0,60,0.0
2022-10-04 13:30:00-04:00,3766.55,3767.2,3766.46,3766.72,0,60,0.0
2022-10-04 13:31:00-04:00,3766.8,3768.39,3766.8,3768.17,0,60,0.0
2022-10-04 13:32:00-04:00,3768.28,3769.99,3767.43,3767.43,0,60,0.0
2022-10-04 13:33:00-04:00,3767.44,3768.84,3767.18,3767.87,0,60,0.0
2022-10-04 13:34:00-04:00,3767.87,3767.96,3766.82,3767.1,0,60,0.0
2022-10-04 13:35:00-04:00,3766.98,3768.03,3766.98,3767.53,0,60,0.0
2022-10-04 13:36:00-04:00,3767.51,3767.51,3765.17,3765.25,0,60,0.0
2022-10-04 13:37:00-04:00,3765.29,3765.55,3764.92,3764.92,0,60,0.0
2022-10-04 13:38:00-04:00,3765.15,3765.63,3765.15,3765.15,0,60,0.0
2022-10-04 13:39:00-04:00,3765.13,3766.35,3764.72,3766.3,0,60,0.0
2022-10-04 13:40:00-04:00,3766.04,3767.29,3765.54,3767.29,0,60,0.0
2022-10-04 13:41:00-04:00,3767.35,3768.73,3767.33,3768.73,0,60,0.0
2022-10-04 13:42:00-04:00,3768.68,3769.6,3767.3,3767.3,0,60,0.0
2022-10-04 13:43:00-04:00,3767.26,3767.4,3766.58,3766.7,0,60,0.0
2022-10-04 13:44:00-04:00,3766.69,3767.22,3766.5,3766.65,0,60,0.0
2022-10-04 13:45:00-04:00,3766.78,3768.98,3766.4,3768.79,0,60,0.0
2022-10-04 13:46:00-04:00,3768.75,3768.84,3767.67,3767.72,0,60,0.0
2022-10-04 13:47:00-04:00,3767.73,3769.64,3767.71,3769.63,0,60,0.0
2022-10-04 13:48:00-04:00,3769.63,3772.17,3769.6,3771.19,0,60,0.0
2022-10-04 13:49:00-04:00,3771.27,3771.46,3770.09,3771.15,0,60,0.0
2022-10-04 13:50:00-04:00,3771.14,3771.89,3770.96,3771.66,0,60,0.0
2022-10-04 13:51:00-04:00,3771.68,3773.76,3770.69,3773.7,0,60,0.0
2022-10-04 13:52:00-04:00,3773.57,3777.18,3773.57,3776.94,0,60,0.0
2022-10-04 13:53:00-04:00,3777.07,3777.7,3775.62,3776.88,0,60,0.0
2022-10-04 13:54:00-04:00,3777.08,3777.36,3775.78,3775.93,0,60,0.0
2022-10-04 13:55:00-04:00,3776.06,3777.36,3776.06,3776.55,0,60,0.0
2022-10-04 13:56:00-04:00,3776.56,3779.77,3776.24,3779.15,0,60,0.0
2022-10-04 13:57:00-04:00,3779.2,3779.2,3777.95,3778.64,0,60,0.0
2022-10-04 13:58:00-04:00,3778.63,3779.01,3778.47,3778.82,0,60,0.0
2022-10-04 13:59:00-04:00,3778.86,3779.05,3776.1,3776.1,0,60,0.0
2022-10-04 14:00:00-04:00,3776.32,3777.28,3776.04,3777.05,0,60,0.0
2022-10-04 14:01:00-04:00,3777.14,3779.32,3777.14,3779.1,0,60,0.0
2022-10-04 14:02:00-04:00,3779.17,3779.22,3778.1,3778.1,0,60,0.0
2022-10-04 14:03:00-04:00,3778.13,3778.31,3776.35,3776.53,0,60,0.0
2022-10-04 14:04:00-04:00,3776.55,3777.64,3776.55,3776.7,0,60,0.0
2022-10-04 14:05:00-04:00,3776.93,3777.17,3776.21,3776.21,0,60,0.0
2022-10-04 14:06:00-04:00,3776.38,3776.74,3775.6,3775.65,0,60,0.0
2022-10-04 14:07:00-04:00,3775.62,3778.16,3775.62,3777.97,0,60,0.0
2022-10-04 14:08:00-04:00,3778.03,3778.81,3778.03,3778.55,0,60,0.0
2022-10-04 14:09:00-04:00,3778.63,3778.95,3776.89,3777.61,0,60,0.0
2022-10-04 14:10:00-04:00,3777.68,3778.05,3777.19,3777.19,0,60,0.0
2022-10-04 14:11:00-04:00,3777.25,3777.49,3776.64,3777.25,0,60,0.0
2022-10-04 14:12:00-04:00,3777.3,3778.75,3777.09,3778.66,0,60,0.0
2022-10-04 14:13:00-04:00,3778.65,3778.65,3776.27,3776.27,0,60,0.0
2022-10-04 14:14:00-04:00,3776.29,3777.45,3773.94,3774.79,0,60,0.0
2022-10-04 14:15:00-04:00,3774.75,3774.8,3773.66,3774.09,0,60,0.0
2022-10-04 14:16:00-04:00,3774.05,3774.62,3773.74,3774.62,0,60,0.0
2022-10-04 14:17:00-04:00,3774.65,3777.24,3774.65,3776.89,0,60,0.0
2022-10-04 14:18:00-04:00,3776.94,3777.23,3776.07,3776.58,0,60,0.0
2022-10-04 14:19:00-04:00,3776.58,3776.58,3773.57,3773.73,0,60,0.0
2022-10-04 14:20:00-04:00,3773.66,3774.23,3773.56,3773.6,0,60,0.0
2022-10-04 14:21:00-04:00,3773.67,3774.46,3773.18,3773.33,0,60,0.0
2022-10-04 14:22:00-04:00,3773.42,3775.52,3773.42,3774.69,0,60,0.0
2022-10-04 14:23:00-04:00,3774.82,3776.19,3774.25,3775.98,0,60,0.0
2022-10-04 14:24:00-04:00,3775.98,3777.19,3775.92,3777.06,0,60,0.0
2022-10-04 14:25:00-04:00,3776.99,3777.29,3775.47,3775.74,0,60,0.0
2022-10-04 14:26:00-04:00,3775.8,3776.62,3775.25,3775.68,0,60,0.0
2022-10-04 14:27:00-04:00,3775.72,3775.85,3775.1,3775.59,0,60,0.0
2022-10-04 14:28:00-04:00,3775.63,3777.23,3771.64,3771.64,0,60,0.0
2022-10-04 14:29:00-04:00,3771.53,3772.62,3769.19,3769.3,0,60,0.0
2022-10-04 14:30:00-04:00,3769.28,3774.1,3768.47,3773.25,0,60,0.0
2022-10-04 14:31:00-04:00,3773.35,3774.97,3772.45,3774.97,0,60,0.0
2022-10-04 14:32:00-04:00,3774.99,3776.28,3774.99,3776.28,0,60,0.0
2022-10-04 14:33:00-04:00,3776.18,3776.43,3775.25,3775.28,0,60,0.0
2022-10-04 14:34:00-04:00,3775.28,3775.35,3774.25,3774.39,0,60,0.0
2022-10-04 14:35:00-04:00,3774.27,3774.27,3771.53,3771.81,0,60,0.0
2022-10-04 14:36:00-04:00,3771.83,3773.32,3771.7,3772.44,0,60,0.0
2022-10-04 14:37:00-04:00,3772.43,3772.89,3771.4,3772.89,0,60,0.0
2022-10-04 14:38:00-04:00,3772.76,3774.41,3772.76,3774.4,0,60,0.0
2022-10-04 14:39:00-04:00,3774.27,3774.42,3772.86,3773.26,0,60,0.0
2022-10-04 14:40:00-04:00,3773.18,3774.05,3772.72,3773.29,0,60,0.0
2022-10-04 14:41:00-04:00,3773.23,3774.1,3773.23,3774.1,0,60,0.0
2022-10-04 14:42:00-04:00,3774.12,3775.11,3773.54,3773.58,0,60,0.0
2022-10-04 14:43:00-04:00,3773.53,3774.51,3773.53,3774.5,0,60,0.0
2022-10-04 14:44:00-04:00,3774.5,3775.39,3774.06,3775.39,0,60,0.0
2022-10-04 14:45:00-04:00,3775.35,3775.67,3775.08,3775.63,0,60,0.0
2022-10-04 14:46:00-04:00,3775.71,3778.0,3775.71,3777.14,0,60,0.0
2022-10-04 14:47:00-04:00,3777.37,3779.67,3777.37,3779.67,0,60,0.0
2022-10-04 14:48:00-04:00,3779.66,3782.24,3779.65,3782.12,0,60,0.0
2022-10-04 14:49:00-04:00,3782.18,3782.5,3781.92,3782.02,0,60,0.0
2022-10-04 14:50:00-04:00,3782.23,3784.1,3782.23,3783.87,0,60,0.0
2022-10-04 14:51:00-04:00,3784.01,3785.49,3783.98,3785.35,0,60,0.0
2022-10-04 14:52:00-04:00,3785.33,3785.49,3784.49,3785.42,0,60,0.0
2022-10-04 14:53:00-04:00,3785.55,3785.73,3783.62,3783.96,0,60,0.0
2022-10-04 14:54:00-04:00,3783.92,3784.7,3783.53,3784.7,0,60,0.0
2022-10-04 14:55:00-04:00,3784.72,3785.36,3784.11,3785.24,0,60,0.0
2022-10-04 14:56:00-04:00,3785.2,3786.56,3784.85,3786.23,0,60,0.0
2022-10-04 14:57:00-04:00,3786.25,3786.8,3784.41,3785.19,0,60,0.0
2022-10-04 14:58:00-04:00,3785.17,3785.7,3784.55,3785.0,0,60,0.0
2022-10-04 14:59:00-04:00,3785.01,3785.54,3783.92,3784.0,0,60,0.0
2022-10-04 15:00:00-04:00,3784.09,3784.11,3782.22,3784.11,0,60,0.0
2022-10-04 15:01:00-04:00,3784.23,3784.88,3783.42,3784.85,0,60,0.0
2022-10-04 15:02:00-04:00,3784.65,3784.65,3783.41,3783.47,0,60,0.0
2022-10-04 15:03:00-04:00,3783.49,3783.62,3780.31,3780.74,0,60,0.0
2022-10-04 15:04:00-04:00,3780.83,3781.88,3780.07,3781.48,0,60,0.0
2022-10-04 15:05:00-04:00,3781.49,3781.49,3779.94,3780.42,0,60,0.0
2022-10-04 15:06:00-04:00,3780.43,3780.8,3779.94,3780.78,0,60,0.0
2022-10-04 15:07:00-04:00,3780.58,3780.67,3777.82,3777.86,0,60,0.0
2022-10-04 15:08:00-04:00,3777.88,3779.4,3776.46,3778.44,0,60,0.0
2022-10-04 15:09:00-04:00,3778.47,3778.47,3776.53,3776.76,0,60,0.0
2022-10-04 15:10:00-04:00,3776.77,3776.77,3773.15,3773.27,0,60,0.0
2022-10-04 15:11:00-04:00,3773.14,3773.22,3768.39,3771.05,0,60,0.0
2022-10-04 15:12:00-04:00,3770.95,3772.28,3770.71,3771.74,0,60,0.0
2022-10-04 15:13:00-04:00,3771.62,3774.27,3771.54,3773.28,0,60,0.0
2022-10-04 15:14:00-04:00,3773.29,3774.57,3771.98,3774.2,0,60,0.0
2022-10-04 15:15:00-04:00,3773.96,3774.95,3773.42,3773.89,0,60,0.0
2022-10-04 15:16:00-04:00,3774.03,3777.15,3774.03,3777.15,0,60,0.0
2022-10-04 15:17:00-04:00,3777.16,3777.47,3775.27,3775.43,0,60,0.0
2022-10-04 15:18:00-04:00,3775.46,3776.43,3774.01,3776.34,0,60,0.0
2022-10-04 15:19:00-04:00,3776.32,3776.45,3774.22,3774.62,0,60,0.0
2022-10-04 15:20:00-04:00,3774.87,3774.87,3772.95,3773.68,0,60,0.0
2022-10-04 15:21:00-04:00,3773.69,3774.55,3771.11,3774.47,0,60,0.0
2022-10-04 15:22:00-04:00,3774.47,3774.47,3772.46,3772.9,0,60,0.0
2022-10-04 15:23:00-04:00,3772.89,3773.78,3772.52,3773.64,0,60,0.0
2022-10-04 15:24:00-04:00,3773.63,3776.84,3773.35,3776.72,0,60,0.0
2022-10-04 15:25:00-04:00,3776.88,3776.88,3775.86,3775.87,0,60,0.0
2022-10-04 15:26:00-04:00,3775.92,3779.14,3775.61,3779.14,0,60,0.0
2022-10-04 15:27:00-04:00,3779.77,3781.15,3777.89,3777.89,0,60,0.0
2022-10-04 15:28:00-04:00,3777.21,3778.62,3776.99,3778.52,0,60,0.0
2022-10-04 15:29:00-04:00,3778.56,3779.12,3777.74,3778.91,0,60,0.0
2022-10-04 15:30:00-04:00,3778.12,3778.33,3774.27,3774.47,0,60,0.0
2022-10-04 15:31:00-04:00,3774.33,3776.11,3774.33,3776.11,0,60,0.0
2022-10-04 15:32:00-04:00,3776.29,3777.32,3775.52,3776.47,0,60,0.0
2022-10-04 15:33:00-04:00,3776.61,3777.56,3775.91,3776.08,0,60,0.0
2022-10-04 15:34:00-04:00,3776.08,3776.08,3774.38,3775.52,0,60,0.0
2022-10-04 15:35:00-04:00,3775.85,3777.44,3774.78,3775.54,0,60,0.0
2022-10-04 15:36:00-04:00,3775.67,3780.37,3775.59,3780.08,0,60,0.0
2022-10-04 15:37:00-04:00,3780.19,3783.63,3780.17,3783.36,0,60,0.0
2022-10-04 15:38:00-04:00,3783.37,3785.4,3782.87,3785.05,0,60,0.0
2022-10-04 15:39:00-04:00,3785.27,3785.27,3782.84,3783.4,0,60,0.0
2022-10-04 15:40:00-04:00,3783.56,3783.64,3780.06,3780.22,0,60,0.0
2022-10-04 15:41:00-04:00,3780.36,3782.46,3779.51,3782.32,0,60,0.0
2022-10-04 15:42:00-04:00,3782.59,3783.38,3781.73,3783.38,0,60,0.0
2022-10-04 15:43:00-04:00,3783.56,3783.7,3781.36,3782.48,0,60,0.0
2022-10-04 15:44:00-04:00,3782.51,3782.51,3779.79,3780.93,0,60,0.0
2022-10-04 15:45:00-04:00,3780.65,3781.15,3779.48,3780.2,0,60,0.0
2022-10-04 15:46:00-04:00,3780.13,3783.36,3780.1,3782.96,0,60,0.0
2022-10-04 15:47:00-04:00,3783.05,3783.27,3780.42,3780.55,0,60,0.0
2022-10-04 15:48:00-04:00,3780.35,3781.65,3779.65,3780.99,0,60,0.0
2022-10-04 15:49:00-04:00,3780.98,3782.16,3780.29,3781.33,0,60,0.0
2022-10-04 15:50:00-04:00,3783.22,3787.2,3782.91,3783.75,0,60,0.0
2022-10-04 15:51:00-04:00,3783.72,3786.39,3782.69,3786.35,0,60,0.0
2022-10-04 15:52:00-04:00,3786.52,3786.6,3783.97,3786.37,0,60,0.0
2022-10-04 15:53:00-04:00,3787.01,3787.82,3784.98,3787.7,0,60,0.0
2022-10-04 15:54:00-04:00,3787.75,3789.58,3786.01,3789.58,0,60,0.0
2022-10-04 15:55:00-04:00,3789.65,3789.99,3787.64,3789.07,0,60,0.0
2022-10-04 15:56:00-04:00,3789.17,3791.21,3787.3,3787.3,0,60,0.0
2022-10-04 15:57:00-04:00,3787.05,3787.07,3783.98,3787.07,0,60,0.0
2022-10-04 15:58:00-04:00,3786.41,3787.11,3785.39,3787.11,0,60,0.0
2022-10-04 15:59:00-04:00,3787.28,3791.92,3786.91,3791.92,0,60,0.0
2022-10-05 09:31:00-04:00,3749.6,3752.6,3748.99,3752.53,0,60,0.0
2022-10-05 09:32:00-04:00,3752.57,3756.75,3752.45,3756.66,0,60,0.0
2022-10-05 09:33:00-04:00,3757.5,3760.34,3757.08,3757.82,0,60,0.0
2022-10-05 09:34:00-04:00,3757.84,3758.61,3757.4,3758.6,0,60,0.0
2022-10-05 09:35:00-04:00,3758.48,3762.45,3758.48,3761.62,0,60,0.0
2022-10-05 09:36:00-04:00,3761.78,3763.62,3761.57,3761.75,0,60,0.0
2022-10-05 09:37:00-04:00,3761.17,3762.13,3757.21,3757.21,0,60,0.0
2022-10-05 09:38:00-04:00,3757.03,3758.02,3752.99,3753.2,0,60,0.0
2022-10-05 09:39:00-04:00,3752.98,3753.37,3751.64,3752.66,0,60,0.0
2022-10-05 09:40:00-04:00,3752.55,3755.03,3750.67,3750.67,0,60,0.0
2022-10-05 09:41:00-04:00,3750.66,3751.67,3748.5,3751.19,0,60,0.0
2022-10-05 09:42:00-04:00,3751.05,3751.56,3749.43,3750.43,0,60,0.0
2022-10-05 09:43:00-04:00,3750.53,3750.59,3748.55,3750.2,0,60,0.0
2022-10-05 09:44:00-04:00,3750.32,3750.32,3747.86,3749.0,0,60,0.0
2022-10-05 09:45:00-04:00,3748.42,3750.23,3748.42,3749.69,0,60,0.0
2022-10-05 09:46:00-04:00,3749.75,3750.05,3747.63,3749.47,0,60,0.0
2022-10-05 09:47:00-04:00,3749.83,3756.15,3749.83,3756.15,0,60,0.0
2022-10-05 09:48:00-04:00,3755.91,3758.76,3755.87,3757.59,0,60,0.0
2022-10-05 09:49:00-04:00,3757.8,3760.02,3756.64,3756.82,0,60,0.0
2022-10-05 09:50:00-04:00,3756.26,3756.26,3753.43,3756.05,0,60,0.0
2022-10-05 09:51:00-04:00,3756.44,3759.0,3755.98,3756.87,0,60,0.0
2022-10-05 09:52:00-04:00,3756.79,3757.06,3755.0,3755.75,0,60,0.0
2022-10-05 09:53:00-04:00,3755.82,3756.67,3753.04,3753.04,0,60,0.0
2022-10-05 09:54:00-04:00,3752.57,3753.22,3751.33,3752.28,0,60,0.0
2022-10-05 09:55:00-04:00,3752.59,3757.41,3752.59,3755.3,0,60,0.0
2022-10-05 09:56:00-04:00,3755.57,3757.65,3755.57,3757.31,0,60,0.0
2022-10-05 09:57:00-04:00,3757.13,3757.13,3753.51,3754.19,0,60,0.0
2022-10-05 09:58:00-04:00,3754.14,3756.63,3754.14,3755.92,0,60,0.0
2022-10-05 09:59:00-04:00,3755.96,3756.03,3754.8,3755.63,0,60,0.0
2022-10-05 10:00:00-04:00,3751.83,3754.37,3742.58,3743.32,0,60,0.0
2022-10-05 10:01:00-04:00,3742.98,3747.77,3741.28,3741.73,0,60,0.0
2022-10-05 10:02:00-04:00,3741.62,3743.05,3737.96,3738.24,0,60,0.0
2022-10-05 10:03:00-04:00,3738.14,3742.13,3736.36,3740.11,0,60,0.0
2022-10-05 10:04:00-04:00,3739.84,3739.84,3737.95,3737.95,0,60,0.0
2022-10-05 10:05:00-04:00,3737.81,3738.22,3735.31,3737.86,0,60,0.0
2022-10-05 10:06:00-04:00,3738.28,3738.73,3736.63,3738.12,0,60,0.0
2022-10-05 10:07:00-04:00,3738.15,3740.09,3737.42,3738.18,0,60,0.0
2022-10-05 10:08:00-04:00,3738.25,3738.25,3734.22,3734.22,0,60,0.0
2022-10-05 10:09:00-04:00,3734.34,3737.0,3733.55,3733.61,0,60,0.0
2022-10-05 10:10:00-04:00,3733.57,3735.4,3733.57,3734.0,0,60,0.0
2022-10-05 10:11:00-04:00,3733.96,3735.95,3733.12,3735.62,0,60,0.0
2022-10-05 10:12:00-04:00,3735.8,3739.83,3735.67,3738.28,0,60,0.0
2022-10-05 10:13:00-04:00,3738.32,3739.68,3737.7,3737.7,0,60,0.0
2022-10-05 10:14:00-04:00,3737.66,3737.9,3734.43,3735.64,0,60,0.0
2022-10-05 10:15:00-04:00,3734.69,3734.69,3732.14,3732.25,0,60,0.0
2022-10-05 10:16:00-04:00,3732.15,3732.32,3728.75,3729.02,0,60,0.0
2022-10-05 10:17:00-04:00,3728.97,3730.64,3728.97,3730.63,0,60,0.0
2022-10-05 10:18:00-04:00,3730.62,3731.57,3728.82,3729.11,0,60,0.0
2022-10-05 10:19:00-04:00,3729.45,3729.45,3728.33,3729.35,0,60,0.0
2022-10-05 10:20:00-04:00,3729.18,3732.26,3728.17,3731.87,0,60,0.0
2022-10-05 10:21:00-04:00,3732.34,3733.8,3731.42,3733.72,0,60,0.0
2022-10-05 10:22:00-04:00,3733.73,3735.77,3732.9,3733.43,0,60,0.0
2022-10-05 10:23:00-04:00,3733.38,3733.91,3729.24,3729.24,0,60,0.0
2022-10-05 10:24:00-04:00,3728.95,3730.25,3728.48,3729.29,0,60,0.0
2022-10-05 10:25:00-04:00,3728.84,3729.53,3727.34,3729.53,0,60,0.0
2022-10-05 10:26:00-04:00,3729.47,3730.37,3728.25,3730.37,0,60,0.0
2022-10-05 10:27:00-04:00,3730.34,3732.16,3729.83,3732.16,0,60,0.0
2022-10-05 10:28:00-04:00,3732.04,3732.06,3730.41,3730.41,0,60,0.0
2022-10-05 10:29:00-04:00,3730.38,3731.07,3727.54,3728.43,0,60,0.0
2022-10-05 10:30:00-04:00,3727.38,3730.29,3726.86,3729.37,0,60,0.0
2022-10-05 10:31:00-04:00,3729.4,3729.41,3727.2,3727.93,0,60,0.0
2022-10-05 10:32:00-04:00,3728.03,3728.12,3724.56,3724.56,0,60,0.0
2022-10-05 10:33:00-04:00,3724.74,3725.03,3722.66,3724.3,0,60,0.0
2022-10-05 10:34:00-04:00,3724.38,3726.12,3723.46,3724.02,0,60,0.0
2022-10-05 10:35:00-04:00,3724.31,3726.37,3723.86,3725.59,0,60,0.0
2022-10-05 10:36:00-04:00,3725.61,3726.34,3724.85,3725.91,0,60,0.0
2022-10-05 10:37:00-04:00,3726.06,3728.27,3725.92,3727.69,0,60,0.0
2022-10-05 10:38:00-04:00,3727.73,3730.02,3727.54,3730.02,0,60,0.0
2022-10-05 10:39:00-04:00,3730.0,3730.51,3727.62,3730.35,0,60,0.0
2022-10-05 10:40:00-04:00,3730.32,3730.32,3727.83,3728.38,0,60,0.0
2022-10-05 10:41:00-04:00,3728.35,3731.58,3728.35,3730.56,0,60,0.0
2022-10-05 10:42:00-04:00,3730.84,3734.64,3730.84,3734.3,0,60,0.0
2022-10-05 10:43:00-04:00,3734.39,3734.68,3730.98,3731.38,0,60,0.0
2022-10-05 10:44:00-04:00,3731.42,3733.69,3731.42,3733.19,0,60,0.0
2022-10-05 10:45:00-04:00,3733.31,3733.59,3731.57,3732.5,0,60,0.0
2022-10-05 10:46:00-04:00,3732.59,3735.02,3732.59,3734.96,0,60,0.0
2022-10-05 10:47:00-04:00,3735.04,3735.05,3731.8,3733.46,0,60,0.0
2022-10-05 10:48:00-04:00,3733.46,3733.46,3731.72,3732.11,0,60,0.0
2022-10-05 10:49:00-04:00,3732.3,3732.58,3730.53,3730.55,0,60,0.0
2022-10-05 10:50:00-04:00,3730.39,3730.56,3727.43,3728.49,0,60,0.0
2022-10-05 10:51:00-04:00,3728.24,3728.26,3726.48,3727.36,0,60,0.0
2022-10-05 10:52:00-04:00,3727.35,3727.53,3726.04,3726.45,0,60,0.0
2022-10-05 10:53:00-04:00,3726.39,3730.33,3726.2,3729.14,0,60,0.0
2022-10-05 10:54:00-04:00,3728.97,3731.26,3728.74,3731.05,0,60,0.0
2022-10-05 10:55:00-04:00,3731.24,3731.27,3726.5,3726.79,0,60,0.0
2022-10-05 10:56:00-04:00,3726.84,3727.56,3725.04,3727.11,0,60,0.0
2022-10-05 10:57:00-04:00,3727.12,3727.34,3725.19,3725.23,0,60,0.0
2022-10-05 10:58:00-04:00,3725.25,3726.4,3724.73,3725.52,0,60,0.0
2022-10-05 10:59:00-04:00,3725.53,3726.69,3725.53,3725.9,0,60,0.0
