,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index
,open,high,low,close,volume,num_trds,value
2022-08-22 14:33:00-04:00,1523.52,1523.55,1523.47,1523.47,0,4,0.0
2022-08-22 14:34:00-04:00,1523.45,1523.45,1523.22,1523.22,0,4,0.0
2022-08-22 14:35:00-04:00,1523.19,1523.22,1523.16,1523.22,0,4,0.0
2022-08-22 14:36:00-04:00,1523.16,1523.16,1522.65,1522.65,0,4,0.0
2022-08-22 14:37:00-04:00,1522.71,1522.84,1522.71,1522.8,0,4,0.0
2022-08-22 14:38:00-04:00,1522.81,1522.81,1522.65,1522.65,0,4,0.0
2022-08-22 14:39:00-04:00,1522.68,1522.68,1522.44,1522.44,0,4,0.0
2022-08-22 14:40:00-04:00,1522.41,1522.41,1522.11,1522.13,0,4,0.0
2022-08-22 14:41:00-04:00,1522.09,1522.23,1522.09,1522.23,0,4,0.0
2022-08-22 14:42:00-04:00,1522.19,1522.19,1522.11,1522.11,0,4,0.0
2022-08-22 14:43:00-04:00,1522.04,1522.04,1521.88,1521.88,0,4,0.0
2022-08-22 14:44:00-04:00,1521.9,1521.9,1521.75,1521.75,0,4,0.0
2022-08-22 14:45:00-04:00,1521.8,1521.81,1521.45,1521.45,0,4,0.0
2022-08-22 14:46:00-04:00,1521.52,1521.76,1521.52,1521.75,0,4,0.0
2022-08-22 14:47:00-04:00,1521.78,1522.05,1521.78,1522.05,0,4,0.0
2022-08-22 14:48:00-04:00,1522.05,1522.06,1522.02,1522.06,0,4,0.0
2022-08-22 14:49:00-04:00,1521.95,1521.99,1521.95,1521.99,0,4,0.0
2022-08-22 14:50:00-04:00,1521.93,1522.1,1521.91,1522.1,0,4,0.0
2022-08-22 14:51:00-04:00,1522.14,1522.18,1522.09,1522.09,0,4,0.0
2022-08-22 14:52:00-04:00,1522.01,1522.11,1522.01,1522.11,0,4,0.0
2022-08-22 14:53:00-04:00,1522.12,1522.17,1521.96,1521.96,0,4,0.0
2022-08-22 14:54:00-04:00,1521.99,1521.99,1521.95,1521.96,0,4,0.0
2022-08-22 14:55:00-04:00,1521.94,1521.94,1521.8,1521.8,0,4,0.0
2022-08-22 14:56:00-04:00,1521.95,1522.02,1521.95,1521.98,0,4,0.0
2022-08-22 14:57:00-04:00,1521.98,1522.0,1521.94,1522.0,0,4,0.0
2022-08-22 14:58:00-04:00,1522.1,1522.25,1522.1,1522.25,0,4,0.0
2022-08-22 14:59:00-04:00,1522.46,1522.72,1522.46,1522.72,0,4,0.0
2022-08-22 15:00:00-04:00,1522.88,1523.07,1522.88,1523.07,0,4,0.0
2022-08-22 15:01:00-04:00,1523.15,1523.79,1523.15,1523.79,0,4,0.0
2022-08-22 15:02:00-04:00,1523.88,1523.97,1523.88,1523.97,0,4,0.0
2022-08-22 15:03:00-04:00,1523.86,1524.22,1523.86,1524.22,0,4,0.0
2022-08-22 15:04:00-04:00,1523.92,1523.92,1523.81,1523.81,0,4,0.0
2022-08-22 15:05:00-04:00,1523.74,1523.9,1523.68,1523.9,0,4,0.0
2022-08-22 15:06:00-04:00,1523.92,1524.62,1523.92,1524.62,0,4,0.0
2022-08-22 15:07:00-04:00,1524.46,1524.6,1524.46,1524.57,0,4,0.0
2022-08-22 15:08:00-04:00,1524.63,1524.63,1524.43,1524.43,0,4,0.0
2022-08-22 15:09:00-04:00,1524.52,1524.52,1524.45,1524.5,0,4,0.0
2022-08-22 15:10:00-04:00,1524.58,1524.86,1524.58,1524.86,0,4,0.0
2022-08-22 15:11:00-04:00,1525.03,1525.15,1525.03,1525.15,0,4,0.0
2022-08-22 15:12:00-04:00,1525.05,1525.05,1524.93,1525.05,0,4,0.0
2022-08-22 15:13:00-04:00,1525.09,1525.15,1525.09,1525.14,0,4,0.0
2022-08-22 15:14:00-04:00,1525.15,1525.28,1525.13,1525.28,0,4,0.0
2022-08-22 15:15:00-04:00,1525.62,1525.74,1525.62,1525.74,0,4,0.0
2022-08-22 15:16:00-04:00,1525.66,1525.66,1525.22,1525.22,0,4,0.0
2022-08-22 15:17:00-04:00,1525.15,1525.15,1524.84,1524.89,0,4,0.0
2022-08-22 15:18:00-04:00,1524.93,1525.1,1524.93,1525.1,0,4,0.0
2022-08-22 15:19:00-04:00,1525.13,1525.13,1524.75,1524.75,0,4,0.0
2022-08-22 15:20:00-04:00,1524.74,1524.91,1524.74,1524.77,0,4,0.0
2022-08-22 15:21:00-04:00,1524.75,1524.75,1524.35,1524.35,0,4,0.0
2022-08-22 15:22:00-04:00,1524.45,1524.53,1524.45,1524.53,0,4,0.0
2022-08-22 15:23:00-04:00,1524.69,1525.11,1524.69,1525.11,0,4,0.0
2022-08-22 15:24:00-04:00,1525.13,1525.57,1525.13,1525.57,0,4,0.0
2022-08-22 15:25:00-04:00,1525.66,1525.85,1525.62,1525.85,0,4,0.0
2022-08-22 15:26:00-04:00,1525.91,1525.91,1525.49,1525.49,0,4,0.0
2022-08-22 15:27:00-04:00,1525.39,1525.39,1524.96,1524.96,0,4,0.0
2022-08-22 15:28:00-04:00,1524.85,1524.85,1524.74,1524.74,0,4,0.0
2022-08-22 15:29:00-04:00,1524.72,1524.72,1524.49,1524.49,0,4,0.0
2022-08-22 15:30:00-04:00,1524.41,1524.57,1524.41,1524.57,0,4,0.0
2022-08-22 15:31:00-04:00,1524.75,1524.75,1524.26,1524.26,0,4,0.0
2022-08-22 15:32:00-04:00,1524.26,1524.26,1523.96,1523.96,0,4,0.0
2022-08-22 15:33:00-04:00,1523.97,1524.1,1523.95,1524.1,0,4,0.0
2022-08-22 15:34:00-04:00,1523.94,1523.95,1523.85,1523.89,0,4,0.0
2022-08-22 15:35:00-04:00,1523.81,1524.62,1523.81,1524.62,0,4,0.0
2022-08-22 15:36:00-04:00,1524.77,1525.06,1524.77,1525.06,0,4,0.0
2022-08-22 15:37:00-04:00,1525.05,1525.27,1525.05,1525.27,0,4,0.0
2022-08-22 15:38:00-04:00,1525.53,1525.53,1525.01,1525.01,0,4,0.0
2022-08-22 15:39:00-04:00,1525.06,1525.16,1525.06,1525.1,0,4,0.0
2022-08-22 15:40:00-04:00,1524.96,1524.96,1524.88,1524.93,0,4,0.0
2022-08-22 15:41:00-04:00,1524.84,1524.88,1524.47,1524.47,0,4,0.0
2022-08-22 15:42:00-04:00,1524.3,1524.3,1523.91,1523.91,0,4,0.0
2022-08-22 15:43:00-04:00,1523.76,1523.76,1523.59,1523.59,0,4,0.0
2022-08-22 15:44:00-04:00,1523.66,1523.66,1523.3,1523.3,0,4,0.0
2022-08-22 15:45:00-04:00,1523.28,1523.49,1523.28,1523.45,0,4,0.0
2022-08-22 15:46:00-04:00,1523.62,1523.91,1523.62,1523.8,0,4,0.0
2022-08-22 15:47:00-04:00,1523.84,1523.98,1523.84,1523.98,0,4,0.0
2022-08-22 15:48:00-04:00,1523.96,1524.39,1523.96,1524.01,0,4,0.0
2022-08-22 15:49:00-04:00,1523.99,1524.22,1523.99,1524.22,0,4,0.0
2022-08-22 15:50:00-04:00,1524.8,1525.41,1524.8,1525.41,0,4,0.0
2022-08-22 15:51:00-04:00,1525.62,1525.94,1525.62,1525.92,0,4,0.0
2022-08-22 15:52:00-04:00,1526.21,1526.35,1525.89,1525.89,0,4,0.0
2022-08-22 15:53:00-04:00,1525.55,1525.55,1525.11,1525.31,0,4,0.0
2022-08-22 15:54:00-04:00,1525.64,1525.64,1525.27,1525.27,0,4,0.0
2022-08-22 15:55:00-04:00,1525.71,1525.86,1525.59,1525.59,0,4,0.0
2022-08-22 15:56:00-04:00,1525.51,1525.59,1525.14,1525.14,0,4,0.0
2022-08-22 15:57:00-04:00,1525.13,1525.96,1525.13,1525.96,0,4,0.0
2022-08-22 15:58:00-04:00,1525.78,1525.83,1525.53,1525.53,0,4,0.0
2022-08-22 15:59:00-04:00,1525.28,1526.36,1524.65,1526.36,0,4,0.0
2022-08-22 16:00:00-04:00,1526.17,1526.17,1526.17,1526.17,0,4,0.0
2022-08-22 16:01:00-04:00,1526.17,1526.17,1526.17,1526.17,0,4,0.0
2022-08-22 16:02:00-04:00,1526.17,1526.17,1526.17,1526.17,0,4,0.0
2022-08-22 16:03:00-04:00,1526.15,1526.15,1525.96,1525.96,0,4,0.0
2022-08-22 16:04:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:05:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:06:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:07:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:08:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:09:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:10:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:11:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:12:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:13:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:14:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:15:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:16:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:17:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:18:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:19:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:20:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:21:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:22:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:23:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:24:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:25:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:26:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:27:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:28:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:29:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:30:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:31:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:32:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:33:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:34:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:35:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:36:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:37:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:38:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:39:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:40:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:41:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:42:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:43:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:44:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:45:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:46:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:47:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:48:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:49:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:50:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:51:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:52:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:53:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:54:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:55:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:56:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:57:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:58:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-22 16:59:00-04:00,1525.95,1525.95,1525.95,1525.95,0,4,0.0
2022-08-23 09:30:00-04:00,1525.95,1525.95,1518.96,1518.96,0,5,0.0
2022-08-23 09:31:00-04:00,1518.88,1518.88,1517.49,1517.49,0,4,0.0
2022-08-23 09:32:00-04:00,1517.0,1517.0,1515.96,1515.98,0,4,0.0
2022-08-23 09:33:00-04:00,1514.92,1514.92,1512.3,1512.3,0,4,0.0
2022-08-23 09:34:00-04:00,1511.84,1512.13,1511.06,1511.06,0,4,0.0
2022-08-23 09:35:00-04:00,1510.94,1511.28,1510.94,1511.2,0,4,0.0
2022-08-23 09:36:00-04:00,1511.45,1511.95,1511.32,1511.74,0,4,0.0
2022-08-23 09:37:00-04:00,1511.56,1511.56,1510.94,1510.94,0,4,0.0
2022-08-23 09:38:00-04:00,1510.66,1510.66,1509.4,1509.4,0,4,0.0
2022-08-23 09:39:00-04:00,1509.09,1509.25,1508.9,1508.9,0,4,0.0
2022-08-23 09:40:00-04:00,1508.66,1508.94,1508.63,1508.63,0,4,0.0
2022-08-23 09:41:00-04:00,1508.76,1508.76,1508.2,1508.2,0,4,0.0
2022-08-23 09:42:00-04:00,1507.07,1507.12,1506.63,1506.99,0,4,0.0
2022-08-23 09:43:00-04:00,1506.87,1507.22,1506.87,1507.1,0,4,0.0
2022-08-23 09:44:00-04:00,1506.97,1506.97,1506.86,1506.86,0,4,0.0
2022-08-23 09:45:00-04:00,1506.93,1507.18,1506.64,1506.64,0,4,0.0
2022-08-23 09:46:00-04:00,1506.7,1506.7,1505.93,1505.93,0,4,0.0
2022-08-23 09:47:00-04:00,1506.13,1506.36,1506.03,1506.36,0,4,0.0
2022-08-23 09:48:00-04:00,1506.62,1507.24,1506.47,1507.24,0,4,0.0
2022-08-23 09:49:00-04:00,1507.7,1508.26,1507.7,1507.99,0,4,0.0
2022-08-23 09:50:00-04:00,1508.1,1509.41,1508.1,1508.62,0,4,0.0
2022-08-23 09:51:00-04:00,1508.76,1508.76,1508.43,1508.45,0,4,0.0
2022-08-23 09:52:00-04:00,1508.16,1508.69,1508.16,1508.6,0,4,0.0
2022-08-23 09:53:00-04:00,1508.58,1508.58,1508.18,1508.3,0,4,0.0
2022-08-23 09:54:00-04:00,1508.17,1508.55,1508.17,1508.55,0,4,0.0
2022-08-23 09:55:00-04:00,1508.47,1509.08,1508.47,1509.08,0,4,0.0
2022-08-23 09:56:00-04:00,1509.32,1509.32,1508.89,1508.89,0,4,0.0
2022-08-23 09:57:00-04:00,1509.0,1509.06,1508.5,1508.5,0,4,0.0
2022-08-23 09:58:00-04:00,1508.51,1508.72,1508.51,1508.58,0,4,0.0
2022-08-23 09:59:00-04:00,1508.66,1508.91,1508.42,1508.42,0,4,0.0
2022-08-23 10:00:00-04:00,1508.04,1508.59,1508.04,1508.59,0,4,0.0
2022-08-23 10:01:00-04:00,1509.12,1509.12,1508.48,1508.49,0,4,0.0
2022-08-23 10:02:00-04:00,1508.21,1508.36,1508.13,1508.13,0,4,0.0
2022-08-23 10:03:00-04:00,1508.23,1508.24,1508.19,1508.24,0,4,0.0
2022-08-23 10:04:00-04:00,1508.21,1508.82,1508.21,1508.68,0,4,0.0
2022-08-23 10:05:00-04:00,1508.84,1509.33,1508.84,1509.31,0,4,0.0
2022-08-23 10:06:00-04:00,1509.64,1509.9,1509.64,1509.9,0,4,0.0
2022-08-23 10:07:00-04:00,1510.14,1510.44,1510.14,1510.44,0,4,0.0
2022-08-23 10:08:00-04:00,1510.32,1510.55,1510.32,1510.55,0,4,0.0
2022-08-23 10:09:00-04:00,1510.92,1511.33,1510.92,1511.33,0,4,0.0
2022-08-23 10:10:00-04:00,1511.37,1512.78,1511.37,1512.78,0,4,0.0
2022-08-23 10:11:00-04:00,1512.79,1513.07,1512.55,1512.55,0,4,0.0
2022-08-23 10:12:00-04:00,1512.49,1512.81,1512.49,1512.81,0,4,0.0
2022-08-23 10:13:00-04:00,1513.08,1513.18,1513.08,1513.12,0,4,0.0
2022-08-23 10:14:00-04:00,1513.06,1513.21,1512.93,1512.93,0,4,0.0
2022-08-23 10:15:00-04:00,1512.91,1513.15,1512.86,1513.07,0,4,0.0
2022-08-23 10:16:00-04:00,1513.09,1513.26,1512.42,1512.42,0,4,0.0
2022-08-23 10:17:00-04:00,1512.34,1512.34,1511.76,1511.76,0,4,0.0
2022-08-23 10:18:00-04:00,1511.49,1511.62,1511.44,1511.62,0,4,0.0
2022-08-23 10:19:00-04:00,1511.5,1511.5,1511.04,1511.04,0,4,0.0
2022-08-23 10:20:00-04:00,1510.93,1511.35,1510.93,1511.35,0,4,0.0
2022-08-23 10:21:00-04:00,1511.33,1511.51,1511.33,1511.51,0,4,0.0
2022-08-23 10:22:00-04:00,1511.37,1511.37,1510.98,1511.06,0,4,0.0
2022-08-23 10:23:00-04:00,1511.3,1511.31,1511.19,1511.19,0,4,0.0
2022-08-23 10:24:00-04:00,1511.04,1511.04,1510.82,1510.92,0,4,0.0
2022-08-23 10:25:00-04:00,1510.73,1510.73,1510.35,1510.46,0,4,0.0
2022-08-23 10:26:00-04:00,1510.42,1510.42,1509.82,1509.83,0,4,0.0
2022-08-23 10:27:00-04:00,1509.83,1509.83,1509.69,1509.69,0,4,0.0
2022-08-23 10:28:00-04:00,1509.95,1510.55,1509.95,1510.36,0,4,0.0
2022-08-23 10:29:00-04:00,1510.43,1510.81,1510.33,1510.33,0,4,0.0
2022-08-23 10:30:00-04:00,1510.52,1510.52,1510.29,1510.29,0,4,0.0
2022-08-23 10:31:00-04:00,1510.1,1510.38,1510.09,1510.38,0,4,0.0
2022-08-23 10:32:00-04:00,1510.52,1510.87,1510.52,1510.87,0,4,0.0
2022-08-23 10:33:00-04:00,1510.82,1511.25,1510.82,1511.25,0,4,0.0
2022-08-23 10:34:00-04:00,1511.23,1511.41,1511.17,1511.41,0,4,0.0
2022-08-23 10:35:00-04:00,1511.42,1511.42,1510.98,1510.98,0,4,0.0
2022-08-23 10:36:00-04:00,1511.07,1511.07,1509.74,1509.74,0,4,0.0
2022-08-23 10:37:00-04:00,1509.63,1509.63,1509.24,1509.24,0,4,0.0
2022-08-23 10:38:00-04:00,1509.19,1509.19,1508.58,1508.58,0,4,0.0
2022-08-23 10:39:00-04:00,1508.73,1508.73,1508.25,1508.25,0,4,0.0
2022-08-23 10:40:00-04:00,1508.24,1508.24,1507.75,1507.88,0,4,0.0
2022-08-23 10:41:00-04:00,1507.89,1508.08,1507.57,1507.57,0,4,0.0
2022-08-23 10:42:00-04:00,1507.71,1507.73,1507.59,1507.6,0,4,0.0
2022-08-23 10:43:00-04:00,1507.69,1507.69,1507.64,1507.67,0,4,0.0
2022-08-23 10:44:00-04:00,1507.66,1507.92,1507.66,1507.92,0,4,0.0
2022-08-23 10:45:00-04:00,1507.97,1508.19,1507.97,1508.16,0,4,0.0
2022-08-23 10:46:00-04:00,1508.11,1508.11,1507.63,1507.63,0,4,0.0
2022-08-23 10:47:00-04:00,1507.64,1507.75,1507.53,1507.53,0,4,0.0
2022-08-23 10:48:00-04:00,1507.56,1507.68,1507.56,1507.68,0,4,0.0
2022-08-23 10:49:00-04:00,1507.8,1507.82,1507.61,1507.61,0,4,0.0
2022-08-23 10:50:00-04:00,1507.32,1507.32,1506.99,1506.99,0,4,0.0
2022-08-23 10:51:00-04:00,1506.98,1507.17,1506.88,1507.17,0,4,0.0
2022-08-23 10:52:00-04:00,1507.22,1507.23,1506.87,1506.87,0,4,0.0
2022-08-23 10:53:00-04:00,1506.53,1506.53,1506.22,1506.22,0,4,0.0
2022-08-23 10:54:00-04:00,1505.9,1505.9,1505.58,1505.58,0,4,0.0
2022-08-23 10:55:00-04:00,1505.54,1505.54,1504.96,1504.98,0,4,0.0
2022-08-23 10:56:00-04:00,1504.98,1505.19,1504.98,1505.02,0,4,0.0
2022-08-23 10:57:00-04:00,1504.99,1505.02,1504.57,1504.57,0,4,0.0
2022-08-23 10:58:00-04:00,1504.5,1504.73,1504.5,1504.69,0,4,0.0
2022-08-23 10:59:00-04:00,1504.49,1504.77,1504.49,1504.7,0,4,0.0
2022-08-23 11:00:00-04:00,1505.11,1505.28,1505.04,1505.28,0,4,0.0
2022-08-23 11:01:00-04:00,1505.25,1505.25,1505.06,1505.09,0,4,0.0
2022-08-23 11:02:00-04:00,1504.76,1504.76,1504.35,1504.35,0,4,0.0
2022-08-23 11:03:00-04:00,1504.28,1504.65,1504.28,1504.65,0,4,0.0
2022-08-23 11:04:00-04:00,1504.79,1504.84,1504.77,1504.77,0,4,0.0
2022-08-23 11:05:00-04:00,1504.67,1504.69,1504.45,1504.69,0,4,0.0
2022-08-23 11:06:00-04:00,1504.87,1505.27,1504.87,1505.27,0,4,0.0
2022-08-23 11:07:00-04:00,1505.41,1505.65,1505.41,1505.6,0,4,0.0
2022-08-23 11:08:00-04:00,1505.59,1505.59,1504.97,1504.97,0,4,0.0
2022-08-23 11:09:00-04:00,1505.0,1505.03,1504.99,1504.99,0,4,0.0
2022-08-23 11:10:00-04:00,1505.18,1505.8,1505.18,1505.65,0,4,0.0
2022-08-23 11:11:00-04:00,1505.7,1505.87,1505.7,1505.87,0,4,0.0
2022-08-23 11:12:00-04:00,1505.82,1505.82,1505.58,1505.72,0,4,0.0
2022-08-23 11:13:00-04:00,1505.77,1505.84,1505.65,1505.65,0,4,0.0
2022-08-23 11:14:00-04:00,1505.56,1505.92,1505.56,1505.92,0,4,0.0
2022-08-23 11:15:00-04:00,1506.52,1506.76,1506.52,1506.66,0,4,0.0
2022-08-23 11:16:00-04:00,1506.64,1506.75,1506.46,1506.75,0,4,0.0
2022-08-23 11:17:00-04:00,1507.03,1507.46,1507.03,1507.46,0,4,0.0
2022-08-23 11:18:00-04:00,1507.53,1507.93,1507.53,1507.68,0,4,0.0
2022-08-23 11:19:00-04:00,1507.7,1507.7,1507.52,1507.61,0,4,0.0
2022-08-23 11:20:00-04:00,1507.6,1507.6,1507.37,1507.37,0,4,0.0
2022-08-23 11:21:00-04:00,1507.33,1507.76,1507.33,1507.71,0,4,0.0
2022-08-23 11:22:00-04:00,1507.65,1507.74,1507.65,1507.68,0,4,0.0
2022-08-23 11:23:00-04:00,1507.6,1507.61,1507.44,1507.51,0,4,0.0
2022-08-23 11:24:00-04:00,1507.54,1507.59,1507.46,1507.46,0,4,0.0
2022-08-23 11:25:00-04:00,1507.41,1507.41,1507.35,1507.37,0,4,0.0
2022-08-23 11:26:00-04:00,1507.25,1507.36,1507.13,1507.36,0,4,0.0
2022-08-23 11:27:00-04:00,1507.11,1507.25,1507.03,1507.25,0,4,0.0
2022-08-23 11:28:00-04:00,1507.27,1507.39,1507.27,1507.27,0,4,0.0
2022-08-23 11:29:00-04:00,1507.38,1507.43,1507.31,1507.31,0,4,0.0
2022-08-23 11:30:00-04:00,1507.38,1507.85,1507.36,1507.85,0,4,0.0
2022-08-23 11:31:00-04:00,1507.97,1508.14,1507.95,1508.14,0,4,0.0
2022-08-23 11:32:00-04:00,1508.25,1508.31,1508.25,1508.25,0,4,0.0
2022-08-23 11:33:00-04:00,1508.18,1508.18,1507.92,1507.92,0,4,0.0
2022-08-23 11:34:00-04:00,1507.92,1508.43,1507.92,1508.38,0,4,0.0
2022-08-23 11:35:00-04:00,1508.54,1509.3,1508.54,1509.3,0,4,0.0
2022-08-23 11:36:00-04:00,1509.27,1509.66,1509.27,1509.66,0,4,0.0
2022-08-23 11:37:00-04:00,1509.63,1509.63,1509.45,1509.48,0,4,0.0
2022-08-23 11:38:00-04:00,1509.46,1509.46,1509.22,1509.22,0,4,0.0
2022-08-23 11:39:00-04:00,1509.24,1509.24,1509.08,1509.08,0,4,0.0
2022-08-23 11:40:00-04:00,1509.1,1509.38,1509.1,1509.38,0,4,0.0
2022-08-23 11:41:00-04:00,1508.95,1508.95,1508.65,1508.65,0,4,0.0
2022-08-23 11:42:00-04:00,1508.55,1508.55,1508.11,1508.11,0,4,0.0
2022-08-23 11:43:00-04:00,1508.16,1508.18,1507.79,1507.79,0,4,0.0
2022-08-23 11:44:00-04:00,1507.76,1507.81,1507.74,1507.81,0,4,0.0
2022-08-23 11:45:00-04:00,1507.73,1507.73,1507.41,1507.46,0,4,0.0
2022-08-23 11:46:00-04:00,1507.58,1507.76,1507.58,1507.76,0,4,0.0
2022-08-23 11:47:00-04:00,1507.69,1507.72,1507.56,1507.56,0,4,0.0
2022-08-23 11:48:00-04:00,1507.5,1507.5,1507.25,1507.25,0,4,0.0
2022-08-23 11:49:00-04:00,1507.39,1507.53,1507.39,1507.52,0,4,0.0
2022-08-23 11:50:00-04:00,1507.59,1507.64,1507.54,1507.64,0,4,0.0
2022-08-23 11:51:00-04:00,1507.6,1507.6,1506.89,1506.89,0,4,0.0
2022-08-23 11:52:00-04:00,1506.77,1506.77,1506.33,1506.33,0,4,0.0
2022-08-23 11:53:00-04:00,1506.27,1506.27,1506.05,1506.05,0,4,0.0
2022-08-23 11:54:00-04:00,1506.09,1506.16,1506.09,1506.13,0,4,0.0
2022-08-23 11:55:00-04:00,1505.95,1505.95,1505.73,1505.73,0,4,0.0
2022-08-23 11:56:00-04:00,1505.54,1505.6,1505.47,1505.47,0,4,0.0
2022-08-23 11:57:00-04:00,1505.45,1505.45,1505.27,1505.27,0,4,0.0
2022-08-23 11:58:00-04:00,1505.2,1505.39,1505.2,1505.39,0,4,0.0
2022-08-23 11:59:00-04:00,1505.61,1505.7,1505.61,1505.65,0,4,0.0
2022-08-23 12:00:00-04:00,1505.42,1505.42,1505.37,1505.37,0,4,0.0
2022-08-23 12:01:00-04:00,1505.23,1505.23,1505.09,1505.19,0,4,0.0
2022-08-23 12:02:00-04:00,1505.16,1505.16,1505.0,1505.0,0,4,0.0
2022-08-23 12:03:00-04:00,1504.91,1504.91,1504.69,1504.69,0,4,0.0
2022-08-23 12:04:00-04:00,1504.63,1504.9,1504.63,1504.9,0,4,0.0
2022-08-23 12:05:00-04:00,1504.94,1504.95,1504.89,1504.93,0,4,0.0
2022-08-23 12:06:00-04:00,1504.9,1504.97,1504.8,1504.81,0,4,0.0
2022-08-23 12:07:00-04:00,1504.97,1505.26,1504.96,1505.26,0,4,0.0
2022-08-23 12:08:00-04:00,1505.39,1505.4,1505.32,1505.4,0,4,0.0
2022-08-23 12:09:00-04:00,1505.29,1505.29,1505.2,1505.23,0,4,0.0
2022-08-23 12:10:00-04:00,1505.31,1505.32,1504.78,1504.78,0,4,0.0
2022-08-23 12:11:00-04:00,1504.62,1504.66,1504.61,1504.66,0,4,0.0
